,date,volume,open,high,low,close
14,2018-11-23 14:00:00,1542981600000,123.69000000,124.97000000,123.04000000,124.33000000
15,2018-11-23 15:00:00,1542985200000,124.31000000,124.83000000,123.50000000,124.09000000
16,2018-11-23 16:00:00,1542988800000,124.10000000,124.19000000,120.88000000,122.37000000
17,2018-11-23 17:00:00,1542992400000,122.39000000,123.01000000,120.25000000,121.89000000
18,2018-11-23 18:00:00,1542996000000,121.88000000,122.60000000,121.20000000,121.88000000
19,2018-11-23 19:00:00,1542999600000,121.88000000,123.79000000,121.46000000,123.05000000
20,2018-11-23 20:00:00,1543003200000,123.06000000,123.09000000,121.97000000,122.52000000
21,2018-11-23 21:00:00,1543006800000,122.55000000,124.37000000,122.43000000,123.76000000
22,2018-11-23 22:00:00,1543010400000,123.76000000,126.38000000,123.19000000,125.75000000
23,2018-11-23 23:00:00,1543014000000,125.77000000,126.36000000,124.70000000,125.02000000
0,2018-11-24 00:00:00,1543017600000,125.00000000,130.81000000,124.90000000,129.57000000
1,2018-11-24 01:00:00,1543021200000,129.54000000,129.69000000,127.17000000,128.68000000
2,2018-11-24 02:00:00,1543024800000,128.69000000,129.25000000,126.47000000,126.73000000
3,2018-11-24 03:00:00,1543028400000,126.73000000,127.86000000,126.66000000,127.32000000
4,2018-11-24 04:00:00,1543032000000,127.32000000,128.31000000,127.11000000,127.16000000
5,2018-11-24 05:00:00,1543035600000,127.12000000,127.14000000,125.40000000,126.22000000
6,2018-11-24 06:00:00,1543039200000,126.22000000,126.59000000,125.68000000,126.04000000
7,2018-11-24 07:00:00,1543042800000,126.04000000,126.04000000,123.55000000,124.29000000
8,2018-11-24 08:00:00,1543046400000,124.31000000,125.49000000,124.27000000,125.42000000
9,2018-11-24 09:00:00,1543050000000,125.42000000,125.76000000,123.68000000,125.44000000
10,2018-11-24 10:00:00,1543053600000,125.44000000,125.86000000,123.00000000,123.51000000
11,2018-11-24 11:00:00,1543057200000,123.60000000,124.34000000,122.96000000,123.57000000
12,2018-11-24 12:00:00,1543060800000,123.61000000,124.61000000,122.58000000,124.36000000
13,2018-11-24 13:00:00,1543064400000,124.38000000,124.89000000,123.94000000,124.17000000
14,2018-11-24 14:00:00,1543068000000,124.17000000,125.46000000,123.99000000,124.81000000
15,2018-11-24 15:00:00,1543071600000,124.77000000,124.95000000,123.51000000,124.18000000
16,2018-11-24 16:00:00,1543075200000,124.17000000,124.20000000,122.82000000,123.14000000
17,2018-11-24 17:00:00,1543078800000,123.12000000,123.84000000,122.91000000,123.48000000
18,2018-11-24 18:00:00,1543082400000,123.48000000,124.10000000,123.29000000,123.62000000
19,2018-11-24 19:00:00,1543086000000,123.61000000,123.94000000,120.95000000,121.82000000
20,2018-11-24 20:00:00,1543089600000,121.79000000,122.67000000,121.20000000,122.07000000
21,2018-11-24 21:00:00,1543093200000,122.06000000,122.42000000,114.54000000,116.46000000
22,2018-11-24 22:00:00,1543096800000,116.46000000,117.09000000,112.32000000,113.80000000
23,2018-11-24 23:00:00,1543100400000,113.71000000,118.37000000,113.14000000,114.89000000
0,2018-11-25 00:00:00,1543104000000,114.83000000,116.13000000,113.50000000,114.08000000
1,2018-11-25 01:00:00,1543107600000,114.08000000,114.55000000,112.90000000,113.18000000
2,2018-11-25 02:00:00,1543111200000,113.18000000,113.23000000,108.00000000,110.43000000
3,2018-11-25 03:00:00,1543114800000,110.43000000,111.22000000,106.51000000,107.00000000
4,2018-11-25 04:00:00,1543118400000,107.02000000,110.23000000,106.00000000,107.72000000
5,2018-11-25 05:00:00,1543122000000,107.73000000,108.93000000,106.45000000,107.95000000
6,2018-11-25 06:00:00,1543125600000,107.95000000,109.63000000,107.56000000,108.02000000
7,2018-11-25 07:00:00,1543129200000,108.06000000,109.55000000,107.96000000,109.33000000
8,2018-11-25 08:00:00,1543132800000,109.35000000,109.83000000,108.15000000,108.46000000
9,2018-11-25 09:00:00,1543136400000,108.44000000,108.79000000,104.20000000,104.99000000
10,2018-11-25 10:00:00,1543140000000,105.00000000,111.13000000,102.95000000,110.35000000
11,2018-11-25 11:00:00,1543143600000,110.38000000,118.00000000,110.35000000,112.24000000
12,2018-11-25 12:00:00,1543147200000,112.27000000,114.22000000,111.00000000,112.36000000
13,2018-11-25 13:00:00,1543150800000,112.36000000,115.50000000,111.37000000,113.68000000
14,2018-11-25 14:00:00,1543154400000,113.71000000,114.95000000,112.21000000,113.94000000
15,2018-11-25 15:00:00,1543158000000,113.96000000,114.00000000,111.10000000,112.08000000
16,2018-11-25 16:00:00,1543161600000,112.08000000,113.10000000,111.00000000,112.12000000
17,2018-11-25 17:00:00,1543165200000,112.14000000,112.50000000,108.61000000,109.59000000
18,2018-11-25 18:00:00,1543168800000,109.62000000,111.88000000,109.60000000,110.57000000
19,2018-11-25 19:00:00,1543172400000,110.64000000,115.68000000,110.16000000,113.01000000
20,2018-11-25 20:00:00,1543176000000,113.08000000,121.00000000,112.83000000,116.84000000
21,2018-11-25 21:00:00,1543179600000,116.86000000,122.35000000,115.75000000,119.75000000
22,2018-11-25 22:00:00,1543183200000,119.55000000,120.94000000,117.30000000,117.58000000
23,2018-11-25 23:00:00,1543186800000,117.57000000,119.75000000,117.34000000,118.67000000
0,2018-11-26 00:00:00,1543190400000,118.65000000,121.50000000,118.52000000,118.81000000
1,2018-11-26 01:00:00,1543194000000,118.86000000,118.88000000,117.29000000,117.57000000
2,2018-11-26 02:00:00,1543197600000,117.58000000,117.72000000,115.80000000,117.20000000
3,2018-11-26 03:00:00,1543201200000,117.21000000,118.25000000,117.05000000,117.84000000
4,2018-11-26 04:00:00,1543204800000,117.85000000,117.91000000,115.51000000,116.17000000
5,2018-11-26 05:00:00,1543208400000,116.20000000,117.52000000,114.93000000,117.07000000
6,2018-11-26 06:00:00,1543212000000,117.01000000,120.70000000,116.80000000,119.44000000
7,2018-11-26 07:00:00,1543215600000,119.45000000,119.50000000,117.24000000,117.59000000
8,2018-11-26 08:00:00,1543219200000,117.55000000,117.74000000,114.81000000,116.46000000
9,2018-11-26 09:00:00,1543222800000,116.48000000,116.75000000,114.49000000,115.34000000
10,2018-11-26 10:00:00,1543226400000,115.35000000,117.54000000,114.91000000,116.63000000
11,2018-11-26 11:00:00,1543230000000,116.63000000,117.69000000,115.63000000,116.87000000
12,2018-11-26 12:00:00,1543233600000,116.87000000,117.04000000,115.10000000,115.77000000
13,2018-11-26 13:00:00,1543237200000,115.80000000,116.24000000,112.58000000,112.62000000
14,2018-11-26 14:00:00,1543240800000,112.62000000,113.33000000,110.00000000,112.71000000
15,2018-11-26 15:00:00,1543244400000,112.71000000,112.82000000,110.65000000,110.79000000
16,2018-11-26 16:00:00,1543248000000,110.78000000,112.99000000,107.11000000,111.80000000
17,2018-11-26 17:00:00,1543251600000,111.87000000,113.99000000,111.01000000,111.11000000
18,2018-11-26 18:00:00,1543255200000,111.08000000,112.99000000,110.10000000,112.81000000
19,2018-11-26 19:00:00,1543258800000,112.88000000,114.17000000,111.16000000,111.88000000
20,2018-11-26 20:00:00,1543262400000,111.88000000,112.14000000,107.00000000,108.60000000
21,2018-11-26 21:00:00,1543266000000,108.60000000,110.28000000,106.41000000,108.24000000
22,2018-11-26 22:00:00,1543269600000,108.24000000,109.58000000,107.21000000,107.82000000
23,2018-11-26 23:00:00,1543273200000,107.87000000,111.26000000,106.90000000,110.68000000
0,2018-11-27 00:00:00,1543276800000,110.66000000,110.82000000,108.68000000,109.88000000
1,2018-11-27 01:00:00,1543280400000,109.88000000,110.09000000,106.36000000,107.66000000
2,2018-11-27 02:00:00,1543284000000,107.63000000,108.69000000,106.24000000,108.53000000
3,2018-11-27 03:00:00,1543287600000,108.58000000,109.38000000,107.15000000,107.39000000
4,2018-11-27 04:00:00,1543291200000,107.40000000,108.59000000,106.50000000,107.87000000
5,2018-11-27 05:00:00,1543294800000,107.85000000,110.00000000,107.84000000,109.36000000
6,2018-11-27 06:00:00,1543298400000,109.34000000,109.94000000,108.14000000,109.94000000
7,2018-11-27 07:00:00,1543302000000,109.94000000,111.07000000,108.03000000,108.96000000
8,2018-11-27 08:00:00,1543305600000,108.97000000,109.03000000,106.50000000,106.80000000
9,2018-11-27 09:00:00,1543309200000,106.82000000,108.19000000,106.13000000,107.35000000
10,2018-11-27 10:00:00,1543312800000,107.34000000,108.54000000,102.36000000,105.97000000
11,2018-11-27 11:00:00,1543316400000,105.94000000,106.59000000,104.69000000,104.93000000
12,2018-11-27 12:00:00,1543320000000,104.92000000,106.85000000,104.20000000,106.27000000
13,2018-11-27 13:00:00,1543323600000,106.26000000,108.92000000,106.11000000,107.80000000
14,2018-11-27 14:00:00,1543327200000,107.82000000,108.27000000,106.90000000,107.47000000
15,2018-11-27 15:00:00,1543330800000,107.46000000,107.47000000,105.50000000,106.36000000
16,2018-11-27 16:00:00,1543334400000,106.36000000,108.34000000,105.51000000,108.17000000
17,2018-11-27 17:00:00,1543338000000,108.16000000,109.10000000,107.55000000,107.81000000
18,2018-11-27 18:00:00,1543341600000,107.89000000,108.91000000,107.50000000,108.66000000
19,2018-11-27 19:00:00,1543345200000,108.65000000,109.90000000,107.93000000,108.70000000
20,2018-11-27 20:00:00,1543348800000,108.70000000,108.94000000,107.80000000,108.77000000
21,2018-11-27 21:00:00,1543352400000,108.82000000,112.21000000,107.70000000,111.54000000
22,2018-11-27 22:00:00,1543356000000,111.47000000,114.31000000,110.14000000,113.24000000
23,2018-11-27 23:00:00,1543359600000,113.22000000,113.88000000,110.75000000,111.43000000
0,2018-11-28 00:00:00,1543363200000,111.38000000,114.20000000,111.37000000,112.26000000
1,2018-11-28 01:00:00,1543366800000,112.26000000,113.05000000,111.75000000,112.16000000
2,2018-11-28 02:00:00,1543370400000,112.13000000,113.23000000,111.84000000,112.05000000
3,2018-11-28 03:00:00,1543374000000,111.99000000,113.90000000,111.92000000,113.53000000
4,2018-11-28 04:00:00,1543377600000,113.52000000,117.74000000,112.77000000,116.92000000
5,2018-11-28 05:00:00,1543381200000,116.95000000,117.64000000,115.31000000,115.74000000
6,2018-11-28 06:00:00,1543384800000,115.75000000,116.82000000,115.69000000,115.89000000
7,2018-11-28 07:00:00,1543388400000,115.88000000,117.89000000,115.66000000,117.34000000
8,2018-11-28 08:00:00,1543392000000,117.33000000,117.89000000,114.45000000,115.01000000
9,2018-11-28 09:00:00,1543395600000,115.00000000,116.07000000,114.98000000,115.59000000
10,2018-11-28 10:00:00,1543399200000,115.52000000,116.57000000,114.70000000,116.28000000
11,2018-11-28 11:00:00,1543402800000,116.27000000,116.99000000,115.00000000,115.77000000
12,2018-11-28 12:00:00,1543406400000,115.77000000,118.35000000,114.81000000,117.92000000
13,2018-11-28 13:00:00,1543410000000,117.89000000,118.50000000,116.90000000,117.68000000
14,2018-11-28 14:00:00,1543413600000,117.69000000,121.82000000,117.30000000,120.87000000
15,2018-11-28 15:00:00,1543417200000,120.80000000,121.10000000,118.60000000,120.31000000
16,2018-11-28 16:00:00,1543420800000,120.23000000,120.31000000,118.17000000,118.39000000
17,2018-11-28 17:00:00,1543424400000,118.40000000,120.95000000,118.14000000,120.13000000
18,2018-11-28 18:00:00,1543428000000,120.18000000,121.38000000,120.00000000,121.09000000
19,2018-11-28 19:00:00,1543431600000,121.15000000,125.50000000,120.66000000,124.01000000
20,2018-11-28 20:00:00,1543435200000,124.08000000,126.80000000,123.50000000,124.45000000
21,2018-11-28 21:00:00,1543438800000,124.47000000,125.02000000,121.51000000,121.61000000
22,2018-11-28 22:00:00,1543442400000,121.61000000,122.29000000,120.18000000,121.45000000
23,2018-11-28 23:00:00,1543446000000,121.46000000,123.10000000,120.81000000,122.90000000
0,2018-11-29 00:00:00,1543449600000,122.88000000,123.84000000,120.89000000,122.27000000
1,2018-11-29 01:00:00,1543453200000,122.27000000,122.37000000,118.00000000,118.90000000
2,2018-11-29 02:00:00,1543456800000,118.91000000,119.63000000,117.37000000,119.07000000
3,2018-11-29 03:00:00,1543460400000,119.07000000,119.25000000,116.69000000,117.04000000
4,2018-11-29 04:00:00,1543464000000,117.11000000,118.42000000,115.99000000,118.25000000
5,2018-11-29 05:00:00,1543467600000,118.25000000,120.92000000,117.91000000,119.65000000
6,2018-11-29 06:00:00,1543471200000,119.63000000,120.46000000,118.70000000,120.07000000
7,2018-11-29 07:00:00,1543474800000,120.06000000,120.36000000,117.85000000,119.00000000
8,2018-11-29 08:00:00,1543478400000,119.03000000,121.91000000,118.71000000,120.58000000
9,2018-11-29 09:00:00,1543482000000,120.65000000,123.49000000,120.60000000,122.07000000
10,2018-11-29 10:00:00,1543485600000,122.07000000,122.93000000,120.36000000,120.67000000
11,2018-11-29 11:00:00,1543489200000,120.66000000,124.00000000,120.56000000,121.77000000
12,2018-11-29 12:00:00,1543492800000,121.69000000,122.73000000,117.85000000,118.00000000
13,2018-11-29 13:00:00,1543496400000,118.25000000,119.00000000,116.62000000,117.87000000
14,2018-11-29 14:00:00,1543500000000,117.91000000,119.70000000,117.77000000,118.20000000
15,2018-11-29 15:00:00,1543503600000,118.16000000,119.77000000,117.22000000,118.00000000
16,2018-11-29 16:00:00,1543507200000,118.04000000,120.90000000,117.73000000,120.38000000
17,2018-11-29 17:00:00,1543510800000,120.38000000,121.18000000,118.79000000,119.14000000
18,2018-11-29 18:00:00,1543514400000,119.14000000,120.28000000,117.97000000,118.57000000
19,2018-11-29 19:00:00,1543518000000,118.51000000,118.56000000,117.00000000,118.09000000
20,2018-11-29 20:00:00,1543521600000,118.07000000,118.75000000,116.98000000,117.74000000
21,2018-11-29 21:00:00,1543525200000,117.74000000,117.76000000,114.78000000,116.38000000
22,2018-11-29 22:00:00,1543528800000,116.36000000,117.47000000,115.47000000,117.41000000
23,2018-11-29 23:00:00,1543532400000,117.40000000,118.86000000,117.11000000,117.98000000
0,2018-11-30 00:00:00,1543536000000,117.99000000,118.51000000,115.85000000,116.68000000
1,2018-11-30 01:00:00,1543539600000,116.73000000,117.31000000,115.40000000,116.80000000
2,2018-11-30 02:00:00,1543543200000,116.77000000,119.18000000,116.34000000,118.96000000
3,2018-11-30 03:00:00,1543546800000,118.96000000,120.26000000,118.16000000,118.64000000
4,2018-11-30 04:00:00,1543550400000,118.64000000,119.83000000,117.80000000,118.93000000
5,2018-11-30 05:00:00,1543554000000,118.93000000,119.81000000,118.38000000,118.68000000
6,2018-11-30 06:00:00,1543557600000,118.70000000,119.94000000,118.24000000,118.42000000
7,2018-11-30 07:00:00,1543561200000,118.47000000,118.81000000,116.69000000,117.26000000
8,2018-11-30 08:00:00,1543564800000,117.29000000,118.78000000,116.20000000,117.81000000
9,2018-11-30 09:00:00,1543568400000,117.81000000,118.36000000,117.07000000,117.61000000
10,2018-11-30 10:00:00,1543572000000,117.61000000,117.77000000,114.15000000,114.32000000
11,2018-11-30 11:00:00,1543575600000,114.32000000,114.82000000,112.34000000,113.90000000
12,2018-11-30 12:00:00,1543579200000,113.87000000,114.54000000,112.01000000,113.80000000
13,2018-11-30 13:00:00,1543582800000,113.81000000,115.19000000,113.50000000,114.11000000
14,2018-11-30 14:00:00,1543586400000,114.12000000,114.73000000,113.03000000,113.97000000
15,2018-11-30 15:00:00,1543590000000,114.00000000,114.00000000,112.22000000,113.89000000
16,2018-11-30 16:00:00,1543593600000,113.92000000,115.82000000,113.57000000,115.67000000
17,2018-11-30 17:00:00,1543597200000,115.67000000,115.79000000,114.51000000,115.22000000
18,2018-11-30 18:00:00,1543600800000,115.19000000,115.62000000,114.27000000,114.55000000
19,2018-11-30 19:00:00,1543604400000,114.58000000,115.13000000,114.39000000,114.77000000
20,2018-11-30 20:00:00,1543608000000,114.78000000,114.90000000,111.09000000,114.34000000
21,2018-11-30 21:00:00,1543611600000,114.36000000,114.96000000,111.53000000,113.55000000
22,2018-11-30 22:00:00,1543615200000,113.58000000,113.71000000,111.91000000,113.01000000
23,2018-11-30 23:00:00,1543618800000,113.01000000,114.14000000,112.42000000,113.73000000
0,2018-12-01 00:00:00,1543622400000,113.71000000,114.00000000,112.89000000,113.76000000
1,2018-12-01 01:00:00,1543626000000,113.75000000,114.42000000,113.66000000,113.89000000
2,2018-12-01 02:00:00,1543629600000,113.87000000,113.97000000,113.08000000,113.24000000
3,2018-12-01 03:00:00,1543633200000,113.24000000,113.73000000,112.78000000,113.26000000
4,2018-12-01 04:00:00,1543636800000,113.25000000,113.35000000,112.09000000,112.53000000
5,2018-12-01 05:00:00,1543640400000,112.54000000,113.19000000,111.65000000,112.17000000
6,2018-12-01 06:00:00,1543644000000,112.19000000,112.79000000,111.35000000,111.99000000
7,2018-12-01 07:00:00,1543647600000,112.03000000,112.83000000,111.71000000,112.35000000
8,2018-12-01 08:00:00,1543651200000,112.34000000,114.33000000,112.25000000,113.54000000
9,2018-12-01 09:00:00,1543654800000,113.55000000,114.59000000,113.43000000,114.36000000
10,2018-12-01 10:00:00,1543658400000,114.31000000,118.88000000,114.19000000,117.88000000
11,2018-12-01 11:00:00,1543662000000,117.88000000,120.80000000,117.70000000,119.13000000
12,2018-12-01 12:00:00,1543665600000,119.16000000,120.49000000,117.55000000,118.06000000
13,2018-12-01 13:00:00,1543669200000,118.06000000,119.10000000,117.22000000,117.55000000
14,2018-12-01 14:00:00,1543672800000,117.55000000,118.77000000,117.33000000,118.55000000
15,2018-12-01 15:00:00,1543676400000,118.55000000,118.98000000,117.77000000,118.94000000
16,2018-12-01 16:00:00,1543680000000,118.96000000,120.17000000,118.77000000,119.11000000
17,2018-12-01 17:00:00,1543683600000,119.12000000,119.50000000,118.28000000,119.00000000
18,2018-12-01 18:00:00,1543687200000,119.01000000,119.43000000,118.54000000,118.75000000
19,2018-12-01 19:00:00,1543690800000,118.76000000,120.15000000,118.74000000,119.77000000
20,2018-12-01 20:00:00,1543694400000,119.73000000,119.89000000,117.17000000,117.90000000
21,2018-12-01 21:00:00,1543698000000,117.90000000,118.88000000,117.64000000,118.22000000
22,2018-12-01 22:00:00,1543701600000,118.24000000,119.35000000,117.98000000,118.76000000
23,2018-12-01 23:00:00,1543705200000,118.76000000,118.84000000,117.75000000,118.10000000
0,2018-12-02 00:00:00,1543708800000,118.09000000,119.07000000,117.99000000,118.54000000
1,2018-12-02 01:00:00,1543712400000,118.55000000,120.32000000,118.47000000,119.79000000
2,2018-12-02 02:00:00,1543716000000,119.76000000,120.73000000,119.15000000,119.60000000
3,2018-12-02 03:00:00,1543719600000,119.60000000,119.60000000,117.80000000,118.14000000
4,2018-12-02 04:00:00,1543723200000,118.18000000,118.60000000,117.85000000,117.92000000
5,2018-12-02 05:00:00,1543726800000,117.92000000,117.97000000,116.30000000,117.34000000
6,2018-12-02 06:00:00,1543730400000,117.37000000,117.96000000,116.78000000,117.58000000
7,2018-12-02 07:00:00,1543734000000,117.60000000,118.13000000,117.12000000,117.52000000
8,2018-12-02 08:00:00,1543737600000,117.52000000,118.08000000,117.01000000,117.66000000
9,2018-12-02 09:00:00,1543741200000,117.62000000,118.78000000,117.51000000,118.08000000
10,2018-12-02 10:00:00,1543744800000,118.02000000,118.08000000,116.12000000,116.81000000
11,2018-12-02 11:00:00,1543748400000,116.80000000,117.25000000,116.00000000,116.77000000
12,2018-12-02 12:00:00,1543752000000,116.75000000,117.89000000,116.33000000,117.30000000
13,2018-12-02 13:00:00,1543755600000,117.29000000,117.59000000,116.31000000,116.93000000
14,2018-12-02 14:00:00,1543759200000,116.91000000,118.00000000,116.70000000,117.55000000
15,2018-12-02 15:00:00,1543762800000,117.55000000,118.21000000,116.90000000,117.51000000
16,2018-12-02 16:00:00,1543766400000,117.47000000,117.77000000,116.56000000,117.08000000
17,2018-12-02 17:00:00,1543770000000,117.08000000,117.30000000,116.11000000,117.06000000
18,2018-12-02 18:00:00,1543773600000,117.06000000,117.13000000,116.29000000,116.51000000
19,2018-12-02 19:00:00,1543777200000,116.57000000,117.39000000,116.11000000,117.06000000
20,2018-12-02 20:00:00,1543780800000,117.09000000,118.34000000,116.80000000,117.80000000
21,2018-12-02 21:00:00,1543784400000,117.80000000,118.66000000,117.52000000,117.84000000
22,2018-12-02 22:00:00,1543788000000,117.82000000,118.18000000,116.13000000,116.83000000
23,2018-12-02 23:00:00,1543791600000,116.84000000,117.21000000,116.00000000,116.57000000
0,2018-12-03 00:00:00,1543795200000,116.63000000,116.96000000,115.61000000,116.20000000
1,2018-12-03 01:00:00,1543798800000,116.24000000,116.83000000,115.80000000,116.37000000
2,2018-12-03 02:00:00,1543802400000,116.42000000,116.51000000,112.67000000,113.43000000
3,2018-12-03 03:00:00,1543806000000,113.38000000,114.13000000,113.13000000,114.00000000
4,2018-12-03 04:00:00,1543809600000,113.99000000,114.43000000,113.47000000,114.11000000
5,2018-12-03 05:00:00,1543813200000,114.11000000,114.48000000,113.40000000,113.89000000
6,2018-12-03 06:00:00,1543816800000,113.85000000,113.96000000,112.85000000,113.12000000
7,2018-12-03 07:00:00,1543820400000,113.11000000,113.56000000,109.95000000,113.42000000
8,2018-12-03 08:00:00,1543824000000,113.42000000,114.39000000,112.67000000,114.13000000
9,2018-12-03 09:00:00,1543827600000,114.08000000,114.65000000,113.61000000,113.85000000
10,2018-12-03 10:00:00,1543831200000,113.89000000,114.55000000,113.80000000,113.88000000
11,2018-12-03 11:00:00,1543834800000,113.87000000,113.90000000,113.25000000,113.56000000
12,2018-12-03 12:00:00,1543838400000,113.58000000,114.50000000,113.41000000,114.08000000
13,2018-12-03 13:00:00,1543842000000,114.10000000,114.43000000,113.13000000,114.11000000
14,2018-12-03 14:00:00,1543845600000,114.11000000,114.31000000,112.00000000,112.00000000
15,2018-12-03 15:00:00,1543849200000,112.10000000,112.14000000,107.33000000,108.00000000
16,2018-12-03 16:00:00,1543852800000,108.00000000,108.60000000,106.70000000,108.26000000
17,2018-12-03 17:00:00,1543856400000,108.28000000,108.50000000,107.75000000,108.24000000
18,2018-12-03 18:00:00,1543860000000,108.24000000,108.62000000,107.86000000,108.11000000
19,2018-12-03 19:00:00,1543863600000,108.10000000,108.29000000,107.41000000,107.72000000
20,2018-12-03 20:00:00,1543867200000,107.72000000,108.63000000,107.13000000,108.63000000
21,2018-12-03 21:00:00,1543870800000,108.63000000,110.34000000,108.50000000,110.14000000
22,2018-12-03 22:00:00,1543874400000,110.13000000,110.38000000,108.18000000,109.07000000
23,2018-12-03 23:00:00,1543878000000,109.07000000,109.76000000,108.43000000,108.76000000
0,2018-12-04 00:00:00,1543881600000,108.76000000,109.90000000,107.50000000,109.09000000
1,2018-12-04 01:00:00,1543885200000,109.13000000,110.10000000,109.12000000,109.63000000
2,2018-12-04 02:00:00,1543888800000,109.65000000,109.65000000,108.71000000,108.82000000
3,2018-12-04 03:00:00,1543892400000,108.79000000,108.98000000,106.93000000,108.47000000
4,2018-12-04 04:00:00,1543896000000,108.47000000,108.49000000,107.62000000,107.99000000
5,2018-12-04 05:00:00,1543899600000,107.97000000,108.33000000,106.93000000,107.29000000
6,2018-12-04 06:00:00,1543903200000,107.26000000,112.34000000,106.00000000,111.64000000
7,2018-12-04 07:00:00,1543906800000,111.62000000,112.35000000,110.85000000,112.35000000
8,2018-12-04 08:00:00,1543910400000,112.33000000,113.20000000,111.18000000,111.36000000
9,2018-12-04 09:00:00,1543914000000,111.37000000,112.16000000,111.32000000,111.86000000
10,2018-12-04 10:00:00,1543917600000,111.87000000,112.58000000,110.80000000,110.96000000
11,2018-12-04 11:00:00,1543921200000,110.96000000,111.28000000,110.50000000,111.24000000
12,2018-12-04 12:00:00,1543924800000,111.25000000,111.49000000,110.59000000,110.97000000
13,2018-12-04 13:00:00,1543928400000,110.97000000,112.14000000,110.73000000,110.96000000
14,2018-12-04 14:00:00,1543932000000,110.96000000,112.39000000,110.95000000,112.29000000
15,2018-12-04 15:00:00,1543935600000,112.27000000,113.20000000,111.47000000,112.17000000
16,2018-12-04 16:00:00,1543939200000,112.20000000,112.41000000,110.77000000,111.31000000
17,2018-12-04 17:00:00,1543942800000,111.33000000,111.35000000,110.11000000,110.52000000
18,2018-12-04 18:00:00,1543946400000,110.48000000,111.13000000,110.18000000,111.01000000
19,2018-12-04 19:00:00,1543950000000,111.04000000,111.21000000,110.51000000,110.70000000
20,2018-12-04 20:00:00,1543953600000,110.70000000,110.80000000,109.46000000,109.71000000
21,2018-12-04 21:00:00,1543957200000,109.71000000,110.60000000,109.02000000,110.20000000
22,2018-12-04 22:00:00,1543960800000,110.19000000,110.19000000,109.25000000,110.05000000
23,2018-12-04 23:00:00,1543964400000,110.01000000,110.15000000,109.27000000,109.94000000
0,2018-12-05 00:00:00,1543968000000,109.92000000,110.58000000,109.74000000,110.10000000
1,2018-12-05 01:00:00,1543971600000,110.12000000,110.21000000,108.67000000,109.02000000
2,2018-12-05 02:00:00,1543975200000,109.02000000,109.05000000,107.00000000,107.94000000
3,2018-12-05 03:00:00,1543978800000,107.90000000,108.12000000,107.20000000,107.52000000
4,2018-12-05 04:00:00,1543982400000,107.49000000,108.01000000,106.75000000,107.49000000
5,2018-12-05 05:00:00,1543986000000,107.49000000,108.67000000,107.13000000,108.46000000
6,2018-12-05 06:00:00,1543989600000,108.46000000,108.46000000,107.63000000,108.13000000
7,2018-12-05 07:00:00,1543993200000,108.12000000,108.29000000,106.31000000,107.14000000
8,2018-12-05 08:00:00,1543996800000,107.13000000,107.81000000,106.56000000,107.38000000
9,2018-12-05 09:00:00,1544000400000,107.43000000,108.13000000,106.00000000,108.03000000
10,2018-12-05 10:00:00,1544004000000,108.03000000,108.97000000,108.00000000,108.28000000
11,2018-12-05 11:00:00,1544007600000,108.29000000,108.94000000,107.69000000,108.81000000
12,2018-12-05 12:00:00,1544011200000,108.74000000,109.22000000,108.04000000,108.12000000
13,2018-12-05 13:00:00,1544014800000,108.11000000,109.00000000,107.94000000,108.05000000
14,2018-12-05 14:00:00,1544018400000,108.05000000,108.10000000,106.96000000,107.34000000
15,2018-12-05 15:00:00,1544022000000,107.36000000,107.76000000,106.87000000,107.08000000
16,2018-12-05 16:00:00,1544025600000,107.07000000,107.19000000,103.00000000,103.60000000
17,2018-12-05 17:00:00,1544029200000,103.58000000,104.59000000,103.36000000,104.16000000
18,2018-12-05 18:00:00,1544032800000,104.17000000,104.79000000,103.39000000,104.19000000
19,2018-12-05 19:00:00,1544036400000,104.20000000,104.54000000,103.11000000,103.83000000
20,2018-12-05 20:00:00,1544040000000,103.83000000,104.45000000,103.80000000,104.42000000
21,2018-12-05 21:00:00,1544043600000,104.45000000,104.66000000,103.66000000,103.66000000
22,2018-12-05 22:00:00,1544047200000,103.79000000,104.10000000,103.41000000,103.95000000
23,2018-12-05 23:00:00,1544050800000,103.94000000,104.16000000,102.38000000,102.71000000
0,2018-12-06 00:00:00,1544054400000,102.73000000,103.80000000,102.51000000,103.38000000
1,2018-12-06 01:00:00,1544058000000,103.40000000,104.10000000,103.04000000,103.38000000
2,2018-12-06 02:00:00,1544061600000,103.35000000,103.54000000,101.38000000,101.38000000
3,2018-12-06 03:00:00,1544065200000,101.43000000,102.60000000,101.03000000,102.10000000
4,2018-12-06 04:00:00,1544068800000,102.10000000,102.18000000,100.00000000,100.02000000
5,2018-12-06 05:00:00,1544072400000,100.01000000,103.68000000,95.97000000,103.46000000
6,2018-12-06 06:00:00,1544076000000,103.43000000,104.68000000,102.88000000,103.37000000
7,2018-12-06 07:00:00,1544079600000,103.37000000,103.47000000,102.53000000,103.23000000
8,2018-12-06 08:00:00,1544083200000,103.23000000,104.00000000,103.22000000,103.49000000
9,2018-12-06 09:00:00,1544086800000,103.48000000,103.82000000,102.68000000,102.79000000
10,2018-12-06 10:00:00,1544090400000,102.79000000,102.90000000,99.30000000,99.85000000
11,2018-12-06 11:00:00,1544094000000,99.87000000,100.77000000,99.87000000,100.67000000
