OpenTime,Open,High,Low,Close,Volume,CloseTime,QouteAssetVolume,NumberOfTrades,TakerBuyBaseAssetVolume,TakerBuyQuoteAssetVolume,?
1605142800000,2.91320000,2.97740000,2.90260000,2.95890000,315924.31000000,1605146399999,928120.69651100,3169,149461.09000000,439583.22803000,0
1605146400000,2.95760000,3.07100000,2.94390000,3.06770000,965673.83000000,1605149999999,2920688.52922400,8448,524060.89000000,1584625.41719700,0
1605150000000,3.06480000,3.13870000,3.04420000,3.05610000,604676.44000000,1605153599999,1871910.23243900,6602,289109.35000000,895376.29301600,0
1605153600000,3.05410000,3.08840000,3.04390000,3.07390000,287337.03000000,1605157199999,881124.13281800,3324,166436.32000000,510703.43390400,0
1605157200000,3.07180000,3.09930000,3.03000000,3.03220000,619530.54000000,1605160799999,1902271.58101600,5646,346686.56000000,1066657.43516700,0
1605160800000,3.03040000,3.06530000,3.02520000,3.05490000,274362.66000000,1605164399999,834607.92801000,2461,166864.69000000,507910.24601700,0
1605164400000,3.05280000,3.09140000,3.03010000,3.06320000,234880.56000000,1605167999999,720282.59501000,2581,140184.65000000,430179.34356200,0
1605168000000,3.06310000,3.11390000,3.02960000,3.03710000,394211.49000000,1605171599999,1209517.14642500,3872,215974.78000000,662908.84644000,0
1605171600000,3.03800000,3.07650000,3.03070000,3.06200000,393802.54000000,1605175199999,1200351.45118400,3676,215785.79000000,657898.29441000,0
1605175200000,3.06090000,3.08050000,2.98370000,2.99000000,639664.76000000,1605178799999,1939160.33824400,6408,287352.77000000,871874.14998100,0
1605178800000,2.99000000,3.04770000,2.97000000,3.02360000,266702.34000000,1605182399999,802785.64560100,2816,130850.64000000,394108.38787700,0
1605182400000,3.02240000,3.05370000,3.01800000,3.02330000,201585.90000000,1605185999999,611580.25763100,2351,111994.16000000,339756.09961100,0
1605186000000,3.02260000,3.02340000,2.97090000,2.98690000,251281.52000000,1605189599999,752707.07704900,2850,110005.01000000,329866.92038800,0
1605189600000,2.98620000,3.02970000,2.92320000,2.95170000,622494.74000000,1605193199999,1847012.37776400,5726,281643.46000000,836130.04870400,0
1605193200000,2.95080000,2.98460000,2.94050000,2.97300000,281548.63000000,1605196799999,835360.08223100,2512,152389.40000000,452185.26669600,0
1605196800000,2.97210000,2.97210000,2.86340000,2.88220000,601317.78000000,1605200399999,1752458.32267600,6217,303163.15000000,884041.76549000,0
1605200400000,2.88200000,2.90470000,2.84200000,2.84240000,394685.36000000,1605203999999,1133874.48933400,4037,175097.34000000,503718.58955100,0
1605204000000,2.84200000,2.93000000,2.84000000,2.90430000,330418.90000000,1605207599999,958264.09527000,3522,181952.24000000,527809.21699000,0
1605207600000,2.90220000,2.94820000,2.90220000,2.93930000,201444.77000000,1605211199999,589423.29946200,2322,98331.30000000,287766.20137800,0
1605211200000,2.93560000,2.95840000,2.91670000,2.92190000,250359.07000000,1605214799999,735107.69560800,2496,122657.96000000,360380.20837900,0
1605214800000,2.92350000,2.95960000,2.91110000,2.93940000,192830.24000000,1605218399999,565729.37027300,2021,102944.27000000,302015.79311900,0
1605218400000,2.93990000,3.00130000,2.93650000,2.97280000,443182.06000000,1605221999999,1320868.46112400,4834,226647.73000000,675297.41350900,0
1605222000000,2.97420000,2.97910000,2.94880000,2.95820000,287902.88000000,1605225599999,853917.90931100,3201,153187.98000000,454356.27416100,0
1605225600000,2.95940000,2.98410000,2.93500000,2.98280000,290824.63000000,1605229199999,860073.78538700,2649,171307.37000000,506508.06180300,0
1605229200000,2.98320000,3.11070000,2.97130000,3.06180000,945301.02000000,1605232799999,2905106.95094800,7691,435759.67000000,1338009.21709200,0
1605232800000,3.06180000,3.13140000,3.03670000,3.11800000,913380.60000000,1605236399999,2824949.65970200,8359,617302.17000000,1910287.96781200,0
1605236400000,3.11630000,3.19740000,3.11630000,3.15860000,1229428.00000000,1605239999999,3888571.38479700,11722,591582.96000000,1871229.70433900,0
1605240000000,3.15750000,3.17970000,3.11160000,3.12470000,500307.88000000,1605243599999,1571876.75922100,5136,239252.64000000,751912.02052900,0
1605243600000,3.12190000,3.17210000,3.07360000,3.15970000,1014721.70000000,1605247199999,3177965.22066100,5954,332796.93000000,1041665.08468600,0
1605247200000,3.15990000,3.19000000,3.13440000,3.14530000,331657.14000000,1605250799999,1048009.10038900,2757,167125.56000000,528361.20107200,0
1605250800000,3.14290000,3.17980000,3.09730000,3.15930000,653592.24000000,1605254399999,2053112.20881300,5572,323732.56000000,1017217.31537500,0
1605254400000,3.15780000,3.33940000,3.13620000,3.31000000,1739717.85000000,1605257999999,5660628.26458600,12685,789328.73000000,2565689.05739600,0
1605258000000,3.31000000,3.32490000,3.25720000,3.26960000,803247.61000000,1605261599999,2646761.21153500,7222,364157.44000000,1200171.57816000,0
1605261600000,3.26780000,3.29500000,3.23140000,3.27280000,597003.96000000,1605265199999,1947594.40805100,5991,268718.44000000,877830.62357800,0
1605265200000,3.27230000,3.28620000,3.22360000,3.27920000,433672.19000000,1605268799999,1410949.12396300,4900,179680.44000000,584986.80352000,0
1605268800000,3.27760000,3.32340000,3.26390000,3.28390000,416186.43000000,1605272399999,1372406.92810000,4212,195603.43000000,644845.98789700,0
1605272400000,3.28530000,3.47600000,3.26630000,3.46000000,1462401.05000000,1605275999999,4953956.34458600,11175,802381.02000000,2722032.52761700,0
1605276000000,3.46000000,3.49000000,3.39620000,3.45410000,1427501.36000000,1605279599999,4918701.21950400,10540,685995.48000000,2365028.07958100,0
1605279600000,3.45410000,3.48820000,3.39150000,3.45250000,769738.02000000,1605283199999,2645032.56603600,6455,350512.91000000,1205032.18334700,0
1605283200000,3.45030000,3.63960000,3.44960000,3.55100000,2477974.09000000,1605286799999,8803004.12230600,20082,1273461.65000000,4522909.19739200,0
1605286800000,3.55130000,3.60860000,3.50000000,3.60050000,1016770.84000000,1605290399999,3603008.00024100,7965,544486.17000000,1928806.25954700,0
1605290400000,3.60130000,3.63000000,3.53670000,3.55960000,833262.49000000,1605293999999,2981641.76617800,7951,348579.00000000,1248857.94624300,0
1605294000000,3.55740000,3.69290000,3.55000000,3.68280000,764557.68000000,1605297599999,2768693.72342100,8420,425946.38000000,1545254.43144500,0
1605297600000,3.68270000,3.78960000,3.64500000,3.77500000,1151337.81000000,1605301199999,4265363.89401200,8651,558248.47000000,2070227.81284100,0
1605301200000,3.77330000,3.98590000,3.75600000,3.77720000,2334993.78000000,1605304799999,9013692.33480400,22389,1172765.42000000,4528448.94975900,0
1605304800000,3.77370000,3.82320000,3.71540000,3.76710000,930835.85000000,1605308399999,3504337.86226800,8599,496890.21000000,1871407.40765200,0
1605308400000,3.76710000,3.94100000,3.76710000,3.86140000,1107016.43000000,1605311999999,4263249.21742400,10998,552225.27000000,2126200.91609000,0
1605312000000,3.85780000,3.86470000,3.70180000,3.74190000,906704.80000000,1605315599999,3417883.08297700,8325,434143.60000000,1637201.00299700,0
1605315600000,3.73900000,3.74500000,3.60000000,3.68350000,1234016.79000000,1605319199999,4511964.24519800,13862,618230.62000000,2258929.28328500,0
1605319200000,3.68430000,3.72690000,3.63940000,3.65070000,481181.78000000,1605322799999,1775594.54046300,4041,226602.14000000,836331.57622300,0
1605322800000,3.64960000,3.72710000,3.64640000,3.68180000,583895.38000000,1605326399999,2152006.69849800,4512,320316.57000000,1181447.18014300,0
1605326400000,3.67980000,3.71910000,3.60610000,3.62750000,798154.14000000,1605329999999,2915468.84346300,6728,423248.10000000,1545932.80529600,0
1605330000000,3.62740000,3.89610000,3.57680000,3.70320000,2379536.56000000,1605333599999,8972964.32305600,21305,1085911.29000000,4091949.27367500,0
1605333600000,3.70090000,3.86370000,3.65890000,3.76230000,1625688.24000000,1605337199999,6096334.53903600,15603,855359.16000000,3205316.07246500,0
1605337200000,3.76220000,3.78100000,3.68000000,3.72690000,665859.99000000,1605340799999,2477684.64719800,6332,351182.42000000,1307508.93785800,0
1605340800000,3.72560000,3.79230000,3.63410000,3.66210000,1239781.27000000,1605344399999,4574949.45634200,9885,659944.02000000,2434322.51509300,0
1605344400000,3.65910000,3.65970000,3.52950000,3.54570000,1514710.01000000,1605347999999,5440721.20630500,10555,629236.68000000,2263252.59877200,0
1605348000000,3.54570000,3.66180000,3.51130000,3.56100000,946685.32000000,1605351599999,3393952.69139500,7556,413613.69000000,1483799.83632400,0
1605351600000,3.55900000,3.66100000,3.55750000,3.63300000,494708.51000000,1605355199999,1792665.03596000,4018,216905.27000000,785476.80590500,0
1605355200000,3.63300000,3.74000000,3.59540000,3.73400000,696569.03000000,1605358799999,2561837.02582300,6544,345335.56000000,1270701.96395900,0
1605358800000,3.73400000,3.74180000,3.68290000,3.72500000,786678.47000000,1605362399999,2921057.84306500,5432,419786.20000000,1558341.46232400,0
1605362400000,3.72500000,3.83690000,3.72500000,3.80930000,1090980.80000000,1605365999999,4125864.38927200,8732,594789.29000000,2250164.84144200,0
1605366000000,3.80930000,3.81660000,3.68750000,3.70570000,1062436.03000000,1605369599999,3969925.04528300,7560,462724.36000000,1728429.10646100,0
1605369600000,3.70660000,3.79900000,3.65860000,3.70110000,827350.80000000,1605373199999,3092502.71617300,7696,425275.74000000,1590754.19659100,0
1605373200000,3.70000000,3.88670000,3.61160000,3.88220000,1360187.23000000,1605376799999,5081314.92261800,11855,760364.07000000,2846492.31603900,0
1605376800000,3.88050000,3.96800000,3.84250000,3.87170000,1395942.63000000,1605380399999,5449824.03643400,11964,672525.01000000,2627276.41110400,0
1605380400000,3.87030000,3.92890000,3.81950000,3.82440000,621891.45000000,1605383999999,2403279.75017100,6662,314597.83000000,1216619.06949500,0
1605384000000,3.82260000,3.86050000,3.76860000,3.83450000,486485.71000000,1605387599999,1854055.44568700,5090,227047.17000000,866229.04685300,0
1605387600000,3.83100000,3.86810000,3.77050000,3.81570000,492322.15000000,1605391199999,1879987.94104100,5502,241387.07000000,922261.84536300,0
1605391200000,3.81320000,3.88860000,3.80100000,3.88260000,219451.89000000,1605394799999,842526.15096500,2738,108104.65000000,415437.08960000,0
1605394800000,3.88160000,3.90500000,3.80130000,3.81650000,412866.92000000,1605398399999,1588400.89685100,3858,179921.42000000,692323.09722600,0
1605398400000,3.81270000,3.87370000,3.78290000,3.85200000,414769.53000000,1605401999999,1590089.24481200,4098,207351.40000000,795001.90366900,0
1605402000000,3.85360000,3.91000000,3.80580000,3.90420000,492009.28000000,1605405599999,1896334.18225100,4596,273001.09000000,1053240.04116900,0
1605405600000,3.90260000,4.03080000,3.85890000,3.99850000,1696549.61000000,1605409199999,6736103.13876700,14061,937700.89000000,3725793.60113200,0
1605409200000,3.99660000,4.10000000,3.95820000,4.04240000,1281279.78000000,1605412799999,5160495.10428800,11696,732971.00000000,2953043.72746800,0
1605412800000,4.04340000,4.05700000,3.98030000,3.99970000,616050.30000000,1605416399999,2475883.40632800,6147,297205.20000000,1194933.99379200,0
1605416400000,3.99960000,4.22280000,3.99830000,4.20730000,1216946.26000000,1605419999999,5024188.03196500,11524,676977.36000000,2792936.76465200,0
1605420000000,4.20910000,4.24970000,4.15840000,4.16820000,941170.26000000,1605423599999,3954428.05374700,8393,350771.68000000,1473610.36326300,0
1605423600000,4.16820000,4.18370000,4.09860000,4.14370000,650382.86000000,1605427199999,2692826.35222300,8759,319427.65000000,1323383.98342800,0
1605427200000,4.14450000,4.21000000,4.07400000,4.09710000,746072.27000000,1605430799999,3083676.13101400,8956,308069.40000000,1275820.65893800,0
1605430800000,4.09710000,4.13300000,4.08070000,4.11780000,516350.11000000,1605434399999,2122738.05484100,5885,254064.21000000,1044518.21161000,0
1605434400000,4.11480000,4.14800000,4.02590000,4.07790000,735489.96000000,1605437999999,2997056.29680600,7451,346658.86000000,1412816.95833600,0
1605438000000,4.07760000,4.15680000,4.04090000,4.06410000,763219.13000000,1605441599999,3124830.00893300,7459,383182.45000000,1569665.71641700,0
1605441600000,4.06410000,4.14560000,4.05000000,4.11350000,558913.31000000,1605445199999,2295500.98392800,5358,282553.86000000,1160729.22101700,0
1605445200000,4.11360000,4.21800000,4.07290000,4.18240000,890957.71000000,1605448799999,3712558.36532800,8146,497574.48000000,2073998.81321200,0
1605448800000,4.18150000,4.18320000,4.09990000,4.13000000,567420.80000000,1605452399999,2347575.77161800,7315,291646.86000000,1206650.67041200,0
1605452400000,4.12790000,4.16920000,4.05890000,4.09590000,953956.43000000,1605455999999,3918451.80146800,11545,506886.99000000,2082422.71439300,0
1605456000000,4.09600000,4.15230000,4.04750000,4.08220000,923857.01000000,1605459599999,3781904.01702100,10160,488851.81000000,2002647.15425500,0
1605459600000,4.08120000,4.09210000,3.73670000,3.81640000,2676578.51000000,1605463199999,10397084.43319600,25884,1207751.39000000,4688894.42264800,0
1605463200000,3.81650000,3.90000000,3.77770000,3.85990000,1784806.45000000,1605466799999,6893584.49755700,13447,985298.99000000,3809045.75571100,0
1605466800000,3.86000000,3.90810000,3.81370000,3.83370000,942572.46000000,1605470399999,3647762.94486600,8068,543004.21000000,2105418.01405600,0
1605470400000,3.83240000,3.88570000,3.76260000,3.76630000,766052.60000000,1605473999999,2930415.64575600,8133,290854.38000000,1114047.63034100,0
1605474000000,3.76950000,3.81860000,3.66750000,3.67130000,1520379.38000000,1605477599999,5701829.92571300,12800,739009.98000000,2774311.05996600,0
1605477600000,3.67040000,3.83940000,3.61430000,3.83000000,1043311.45000000,1605481199999,3876042.06942500,9865,522881.92000000,1939689.92241500,0
1605481200000,3.83000000,3.90000000,3.79590000,3.84580000,884911.32000000,1605484799999,3413942.96093700,9317,446424.58000000,1723124.14551900,0
1605484800000,3.84710000,3.84730000,3.73670000,3.84120000,1060400.73000000,1605488399999,4017058.76950700,9080,515260.95000000,1951429.25055000,0
1605488400000,3.83910000,3.91860000,3.77510000,3.78070000,909582.37000000,1605491999999,3504297.83025100,8090,531106.47000000,2048532.21647900,0
1605492000000,3.78230000,3.83000000,3.67070000,3.69570000,1307740.65000000,1605495599999,4890790.44936200,9134,631343.86000000,2355347.91143300,0
1605495600000,3.69590000,3.76850000,3.68550000,3.74910000,884026.07000000,1605499199999,3290584.06123900,7588,482831.70000000,1797074.08637800,0
1605499200000,3.74920000,3.84120000,3.70830000,3.83300000,756742.34000000,1605502799999,2869120.99447300,6063,344185.44000000,1304161.28729200,0
1605502800000,3.82980000,3.86000000,3.80000000,3.81870000,434980.30000000,1605506399999,1666041.79252700,4213,235386.32000000,901534.12784700,0
1605506400000,3.81740000,3.87500000,3.81620000,3.84990000,461306.41000000,1605509999999,1776034.23881000,4085,219254.72000000,844627.55000900,0
1605510000000,3.84890000,3.85980000,3.76830000,3.78580000,649170.52000000,1605513599999,2473151.16480900,4424,209222.66000000,797443.75253700,0
1605513600000,3.78640000,3.88450000,3.78000000,3.85840000,1110920.81000000,1605517199999,4264589.11458300,5508,747754.13000000,2869900.35338300,0
1605517200000,3.85570000,3.86650000,3.80000000,3.85130000,410238.29000000,1605520799999,1573514.55202900,3997,203705.59000000,781740.90363500,0
1605520800000,3.84900000,3.95000000,3.84900000,3.89780000,1115836.83000000,1605524399999,4351377.03488800,7267,672052.41000000,2620253.16751700,0
1605524400000,3.89510000,3.90070000,3.81500000,3.81730000,631754.01000000,1605527999999,2437780.18137400,5621,350415.63000000,1352935.02008900,0
1605528000000,3.81480000,3.86820000,3.78270000,3.80420000,1110621.74000000,1605531599999,4239782.15427600,7957,537092.05000000,2051203.16149800,0
1605531600000,3.80400000,3.84000000,3.72610000,3.78350000,1451520.10000000,1605535199999,5494499.63096400,11616,687953.58000000,2605601.47355500,0
1605535200000,3.78140000,3.82900000,3.75750000,3.78300000,1214637.23000000,1605538799999,4610354.45734600,8502,700271.25000000,2658306.66487700,0
1605538800000,3.78370000,3.80010000,3.62970000,3.64760000,1291969.19000000,1605542399999,4786549.30164400,12098,515454.24000000,1908294.71685700,0
1605542400000,3.64760000,3.65590000,3.45000000,3.52000000,3919136.18000000,1605545999999,13834593.10782600,31999,1699262.35000000,5998009.03842700,0
1605546000000,3.52080000,3.64970000,3.52020000,3.59920000,1264539.38000000,1605549599999,4549722.79817000,13173,571408.01000000,2057749.31422500,0
1605549600000,3.59620000,3.68600000,3.59620000,3.64080000,699077.64000000,1605553199999,2549970.88798800,6487,344723.78000000,1257579.71973700,0
1605553200000,3.64200000,3.64200000,3.50000000,3.51690000,845850.97000000,1605556799999,3005515.87800300,7956,379572.41000000,1348522.15517400,0
1605556800000,3.51690000,3.59260000,3.50000000,3.50840000,777734.74000000,1605560399999,2751298.66335100,6876,424698.64000000,1502324.64607200,0
1605560400000,3.50740000,3.57510000,3.47820000,3.51270000,861299.57000000,1605563999999,3027809.15787100,7479,404958.17000000,1425406.80642900,0
1605564000000,3.50680000,3.61920000,3.50000000,3.61920000,511602.37000000,1605567599999,1827301.01761900,5022,288894.95000000,1030800.50675900,0
1605567600000,3.61850000,3.64670000,3.55930000,3.56340000,413919.83000000,1605571199999,1490560.85107200,4355,199817.86000000,720159.23573500,0
1605571200000,3.56180000,3.79980000,3.55480000,3.78080000,1387278.68000000,1605574799999,5138026.11844400,13317,747920.17000000,2767538.53211500,0
1605574800000,3.78210000,3.82000000,3.72050000,3.75200000,1008707.91000000,1605578399999,3805550.29816600,10115,436045.14000000,1646093.01172500,0
1605578400000,3.75180000,3.84500000,3.74000000,3.77310000,868126.18000000,1605581999999,3304088.13758900,9133,423385.16000000,1611719.04646200,0
1605582000000,3.77310000,3.82300000,3.71870000,3.72450000,401417.61000000,1605585599999,1510834.03024200,5069,210967.71000000,795363.05295200,0
1605585600000,3.72440000,3.80990000,3.68230000,3.80700000,569944.56000000,1605589199999,2136058.33221400,6141,269512.54000000,1011598.62025000,0
1605589200000,3.80700000,3.80900000,3.69740000,3.71990000,387237.02000000,1605592799999,1447343.84081400,4988,175731.40000000,656679.71112900,0
1605592800000,3.71720000,3.74500000,3.69030000,3.72730000,332117.52000000,1605596399999,1235320.47426300,3713,169431.96000000,630342.00732200,0
1605596400000,3.72550000,3.75610000,3.63100000,3.65390000,770055.21000000,1605599999999,2841961.45761100,7201,349520.70000000,1290492.08254600,0
1605600000000,3.65280000,3.69470000,3.65020000,3.67350000,434180.18000000,1605603599999,1596230.03237700,4549,243039.45000000,893630.15500800,0
1605603600000,3.67290000,3.68250000,3.50040000,3.53930000,925232.05000000,1605607199999,3319356.02977300,9672,391875.13000000,1404887.65685800,0
1605607200000,3.53910000,3.61390000,3.53000000,3.58240000,604300.30000000,1605610799999,2163801.62928100,6816,299001.03000000,1071551.32621000,0
1605610800000,3.58420000,3.60340000,3.50680000,3.57790000,1071831.98000000,1605614399999,3820790.63118500,11096,524218.06000000,1869610.50474200,0
1605614400000,3.57850000,3.70000000,3.55570000,3.67380000,1098576.13000000,1605617999999,4009862.29094500,12366,588651.65000000,2146616.46867400,0
1605618000000,3.67380000,3.72150000,3.60590000,3.61210000,874160.34000000,1605621599999,3195193.46712200,9155,392409.55000000,1435258.65766700,0
1605621600000,3.61060000,3.64640000,3.57050000,3.57770000,532483.31000000,1605625199999,1918737.57828500,5462,231521.91000000,834930.49560300,0
1605625200000,3.57740000,3.59340000,3.47600000,3.58540000,1164238.28000000,1605628799999,4114764.45083100,11856,521094.64000000,1844349.76100500,0
1605628800000,3.58790000,3.67700000,3.53990000,3.59710000,909127.08000000,1605632399999,3274952.16391600,11631,421541.05000000,1519089.70116300,0
1605632400000,3.59610000,3.62160000,3.55550000,3.57370000,535528.20000000,1605635999999,1922658.21705000,6725,243521.67000000,874275.07878400,0
1605636000000,3.57420000,3.62650000,3.56000000,3.61850000,375460.45000000,1605639599999,1348412.71784200,4978,191693.84000000,688752.20005500,0
1605639600000,3.61840000,3.74300000,3.59910000,3.71850000,1045296.93000000,1605643199999,3866730.98002300,12741,631372.66000000,2335764.49947300,0
1605643200000,3.71710000,3.73380000,3.65000000,3.71200000,532747.62000000,1605646799999,1964389.59535300,6825,302358.05000000,1115195.42234500,0
1605646800000,3.71460000,3.71460000,3.61070000,3.66010000,469224.99000000,1605650399999,1721321.61920100,5965,247205.40000000,907688.85504400,0
1605650400000,3.66340000,3.68120000,3.61330000,3.67100000,277612.31000000,1605653999999,1011973.71963000,4021,164860.98000000,601251.35493200,0
1605654000000,3.67100000,3.87320000,3.65750000,3.81040000,1590627.03000000,1605657599999,6036361.21164400,17277,890393.43000000,3379812.65878600,0
1605657600000,3.81350000,3.84990000,3.70720000,3.77950000,802198.66000000,1605661199999,3031002.62458600,7450,400032.68000000,1511615.71555300,0
1605661200000,3.78080000,3.78830000,3.73460000,3.77050000,300176.06000000,1605664799999,1130581.55589500,3197,143228.42000000,539572.15591100,0
1605664800000,3.77120000,3.77120000,3.72000000,3.74450000,328844.60000000,1605668399999,1231087.75019900,3798,139758.71000000,523506.37507400,0
1605668400000,3.74440000,3.74490000,3.66710000,3.73000000,583714.20000000,1605671999999,2165305.10090200,7144,196634.64000000,729717.80222500,0
1605672000000,3.73010000,3.74100000,3.64680000,3.69310000,661350.91000000,1605675599999,2445781.53625300,6678,279301.10000000,1033486.84997600,0
1605675600000,3.69140000,3.73500000,3.40650000,3.51590000,1839896.04000000,1605679199999,6548600.28027700,17672,794552.38000000,2828075.39058900,0
1605679200000,3.51350000,3.58390000,3.48000000,3.55450000,830028.25000000,1605682799999,2941269.68867900,8203,446333.92000000,1581199.59194300,0
1605682800000,3.55020000,3.60560000,3.50900000,3.59300000,492449.18000000,1605686399999,1756952.66877400,5228,232704.88000000,830537.52593500,0
1605686400000,3.59230000,3.60980000,3.56020000,3.58430000,431976.37000000,1605689999999,1549286.67491900,4946,206965.56000000,742733.83221100,0
1605690000000,3.58520000,3.58760000,3.51120000,3.54840000,483484.99000000,1605693599999,1711406.73204400,5134,226992.83000000,803366.30608300,0
1605693600000,3.54790000,3.57900000,3.51750000,3.57900000,292671.18000000,1605697199999,1036439.21579700,3376,143891.48000000,509695.49926400,0
1605697200000,3.57900000,3.57910000,3.49040000,3.51400000,456343.59000000,1605700799999,1606254.09533100,5481,186817.35000000,657787.37074900,0
1605700800000,3.51520000,3.51930000,3.43510000,3.46350000,873596.83000000,1605704399999,3039525.76347300,7893,348021.47000000,1210849.49636200,0
1605704400000,3.46140000,3.51280000,3.42950000,3.45510000,655160.43000000,1605707999999,2268342.50589400,6264,271091.04000000,939472.87984000,0
1605708000000,3.45390000,3.49660000,3.36750000,3.36750000,691316.36000000,1605711599999,2374757.19572200,5706,235020.41000000,809731.81536100,0
1605711600000,3.36750000,3.42600000,3.27100000,3.40070000,1648168.92000000,1605715199999,5504852.71061100,13833,786592.95000000,2629543.36961400,0
1605715200000,3.40070000,3.44210000,3.33600000,3.41750000,676137.51000000,1605718799999,2294366.60615000,7573,356365.75000000,1210574.15539500,0
1605718800000,3.41700000,3.46360000,3.39520000,3.44110000,633844.24000000,1605722399999,2177039.49655700,6478,309262.02000000,1062545.61380400,0
1605722400000,3.44000000,3.44920000,3.36500000,3.37540000,343349.64000000,1605725999999,1168811.18256300,4189,170586.48000000,580952.91978100,0
1605726000000,3.38050000,3.42110000,3.32770000,3.36020000,415058.60000000,1605729599999,1399978.16991200,5398,186474.51000000,629396.81885800,0
1605729600000,3.36020000,3.37900000,3.30750000,3.33190000,462513.39000000,1605733199999,1546637.78989800,5309,224289.41000000,750804.01042200,0
1605733200000,3.33190000,3.36850000,3.30100000,3.36610000,491756.58000000,1605736799999,1637499.25413800,4652,178509.77000000,595193.73780700,0
1605736800000,3.36620000,3.46200000,3.35400000,3.45680000,593872.34000000,1605740399999,2020098.29799300,5815,325245.49000000,1106146.97424300,0
1605740400000,3.45600000,3.48000000,3.42740000,3.46070000,451138.71000000,1605743999999,1560727.63100200,4738,221598.41000000,766883.14096100,0
1605744000000,3.46220000,3.49200000,3.40780000,3.49200000,416064.96000000,1605747599999,1433198.41979500,3995,247748.52000000,854552.93505600,0
1605747600000,3.49200000,3.51670000,3.44690000,3.49400000,447457.93000000,1605751199999,1558517.31656100,4705,197497.02000000,688130.34670100,0
1605751200000,3.49350000,3.50360000,3.44440000,3.47460000,381985.81000000,1605754799999,1325494.94578200,4234,212229.64000000,736826.94558800,0
1605754800000,3.47560000,3.51270000,3.44000000,3.45470000,407240.03000000,1605758399999,1414200.71343100,4334,190602.02000000,660931.64099800,0
1605758400000,3.45790000,3.47850000,3.39590000,3.42850000,380490.79000000,1605761999999,1305193.53586700,4022,173422.40000000,594989.74130200,0
1605762000000,3.42980000,3.43310000,3.38600000,3.43000000,175821.03000000,1605765599999,600411.72899000,2477,84240.42000000,287766.27676900,0
1605765600000,3.43240000,3.43360000,3.35070000,3.37040000,430856.18000000,1605769199999,1458361.64380600,4100,226130.95000000,766022.27969700,0
1605769200000,3.36950000,3.39490000,3.35000000,3.37240000,399618.27000000,1605772799999,1349109.29043600,4153,215894.75000000,729221.02604400,0
1605772800000,3.37180000,3.39500000,3.32200000,3.36680000,517457.14000000,1605776399999,1736838.90208600,5329,229972.07000000,772249.25089400,0
1605776400000,3.36840000,3.38500000,3.20930000,3.25220000,1759647.90000000,1605779999999,5808171.48303700,15034,494995.58000000,1628557.45874200,0
1605780000000,3.25300000,3.32680000,3.23930000,3.30320000,488678.67000000,1605783599999,1603289.03051600,5778,250277.42000000,821639.65721700,0
1605783600000,3.30780000,3.36410000,3.29210000,3.36170000,482030.05000000,1605787199999,1601615.60743300,5251,272520.47000000,905664.27970500,0
1605787200000,3.36370000,3.61820000,3.36360000,3.57420000,2219228.68000000,1605790799999,7774429.92157400,17744,1135079.28000000,3973118.18221700,0
1605790800000,3.57160000,3.64660000,3.56600000,3.62000000,1081093.07000000,1605794399999,3904762.14737400,10782,511216.94000000,1846419.53099500,0
1605794400000,3.62210000,3.63600000,3.56800000,3.60490000,894972.86000000,1605797999999,3220908.96745700,7987,434420.34000000,1563307.46644800,0
1605798000000,3.60310000,3.82740000,3.54220000,3.82210000,2036639.51000000,1605801599999,7555090.42639100,18047,1106530.10000000,4106744.74702700,0
1605801600000,3.82470000,3.89000000,3.76550000,3.80520000,1876827.12000000,1605805199999,7181125.66214900,19176,938418.98000000,3592188.40353000,0
1605805200000,3.80490000,3.83090000,3.76000000,3.82500000,648759.92000000,1605808799999,2459703.95375300,6690,312549.03000000,1185296.26619500,0
1605808800000,3.82300000,3.84570000,3.76850000,3.78450000,573870.01000000,1605812399999,2191637.33206200,6030,226472.68000000,865559.07146500,0
1605812400000,3.77790000,3.79690000,3.66700000,3.70940000,1125033.18000000,1605815999999,4179489.91388200,10436,418734.64000000,1553831.75819400,0
1605816000000,3.70790000,3.77810000,3.68590000,3.73890000,377702.24000000,1605819599999,1406745.96568800,4925,205599.25000000,766192.45990600,0
1605819600000,3.73880000,3.74570000,3.61790000,3.65100000,564682.29000000,1605823199999,2077425.63968900,6782,243872.16000000,898940.26342800,0
1605823200000,3.65470000,3.73550000,3.64300000,3.69200000,376612.57000000,1605826799999,1389463.33963500,4506,165314.54000000,609869.20080700,0
1605826800000,3.69150000,3.75100000,3.62000000,3.74170000,658955.82000000,1605830399999,2432371.03905000,7798,341960.14000000,1262982.89839500,0
1605830400000,3.74470000,3.82800000,3.71450000,3.74270000,802526.71000000,1605833999999,3031988.20942000,7400,427470.56000000,1615494.19523700,0
1605834000000,3.74500000,3.80000000,3.72350000,3.76850000,357454.15000000,1605837599999,1343282.54241500,4310,172372.48000000,648230.05963200,0
1605837600000,3.76550000,3.77440000,3.67640000,3.72930000,596347.91000000,1605841199999,2215825.76052000,6436,300624.39000000,1117568.72228000,0
1605841200000,3.72990000,3.84700000,3.72140000,3.84440000,593670.63000000,1605844799999,2246032.82613900,5416,348201.27000000,1319053.18388600,0
1605844800000,3.84370000,4.01530000,3.84370000,3.98780000,2110986.27000000,1605848399999,8303731.60725600,17681,1234352.88000000,4858719.53003000,0
