OpenTime,Open,High,Low,Close,Volume,CloseTime,QouteAssetVolume,NumberOfTrades,TakerBuyBaseAssetVolume,TakerBuyQuoteAssetVolume,?
1607706000000,4.62750000,4.63730000,4.60080000,4.63170000,118060.85000000,1607709599999,545300.92285700,1314,45556.46000000,210398.24887000,0
1607709600000,4.63280000,4.63620000,4.60230000,4.60560000,66747.96000000,1607713199999,307807.22725700,1077,27439.72000000,126569.43025000,0
1607713200000,4.60840000,4.63340000,4.60190000,4.62890000,83071.46000000,1607716799999,383757.80031400,1055,41573.95000000,192083.57352600,0
1607716800000,4.62840000,4.65000000,4.61190000,4.62600000,64144.10000000,1607720399999,296958.53521100,937,32462.45000000,150183.73336800,0
1607720400000,4.62720000,4.64050000,4.60660000,4.64050000,52674.04000000,1607723999999,243654.44058600,849,25058.37000000,115958.86824400,0
1607724000000,4.63950000,4.67220000,4.62860000,4.66830000,152856.83000000,1607727599999,711212.31700800,1676,80667.61000000,375570.47530100,0
1607727600000,4.66890000,4.67210000,4.60270000,4.61200000,86727.24000000,1607731199999,402232.27055000,1225,36223.54000000,167967.09642200,0
1607731200000,4.61020000,4.74610000,4.60700000,4.73730000,339361.78000000,1607734799999,1592832.02651900,4002,175872.39000000,825118.00761300,0
1607734800000,4.73730000,4.74960000,4.71300000,4.71500000,116481.92000000,1607738399999,550670.29382000,1295,44477.03000000,210377.26393100,0
1607738400000,4.71660000,4.76920000,4.71530000,4.76680000,158588.78000000,1607741999999,752393.95989800,1744,90038.52000000,427021.81410000,0
1607742000000,4.76620000,4.77000000,4.74710000,4.76790000,72321.13000000,1607745599999,344153.56399700,1056,32178.71000000,153183.07663300,0
1607745600000,4.76590000,4.78510000,4.74760000,4.76770000,82551.25000000,1607749199999,393263.24851800,1061,43171.43000000,205734.03650400,0
1607749200000,4.76780000,4.77940000,4.74440000,4.74640000,79687.73000000,1607752799999,379113.47749100,988,43558.76000000,207212.01432200,0
1607752800000,4.74750000,4.77000000,4.74710000,4.76500000,61362.30000000,1607756399999,292035.78860700,818,31398.37000000,149397.72837300,0
1607756400000,4.76360000,4.79530000,4.76150000,4.78890000,60613.53000000,1607759999999,289646.05386400,1020,32748.57000000,156557.16527300,0
1607760000000,4.78880000,4.79890000,4.75990000,4.76770000,84142.08000000,1607763599999,401745.43159000,1115,25996.21000000,124091.35440200,0
1607763600000,4.76880000,4.78290000,4.75260000,4.76010000,69719.35000000,1607767199999,332514.47907600,965,29608.23000000,141296.65850900,0
1607767200000,4.76010000,4.77290000,4.68680000,4.70740000,167072.82000000,1607770799999,788471.56570400,2247,78231.75000000,369261.66500100,0
1607770800000,4.70750000,4.74470000,4.70750000,4.74140000,65301.89000000,1607774399999,308921.04193000,896,29435.64000000,139191.95799200,0
1607774400000,4.74030000,4.75780000,4.70500000,4.71200000,151744.46000000,1607777999999,717757.83107100,1534,93850.29000000,444324.09371900,0
1607778000000,4.71320000,4.71460000,4.67640000,4.69290000,113162.71000000,1607781599999,531475.14638200,1556,39961.74000000,187617.64677700,0
1607781600000,4.69240000,4.70170000,4.65240000,4.67520000,142565.51000000,1607785199999,667143.09275400,1715,52819.09000000,247088.25112900,0
1607785200000,4.67440000,4.68070000,4.65220000,4.67430000,103970.97000000,1607788799999,485427.47943200,1213,61043.40000000,285032.59490700,0
1607788800000,4.67750000,4.69690000,4.66730000,4.67860000,130028.70000000,1607792399999,608970.86929600,1446,68867.99000000,322545.01272900,0
1607792400000,4.67830000,4.70360000,4.65840000,4.70350000,130835.41000000,1607795999999,612314.67176300,1068,93314.31000000,436763.39114000,0
1607796000000,4.70330000,4.73990000,4.69720000,4.73200000,140519.96000000,1607799599999,662772.18918900,1623,53720.43000000,253478.83420200,0
1607799600000,4.73290000,4.75630000,4.73290000,4.75000000,117038.38000000,1607803199999,555345.68661600,1591,63221.77000000,300026.43957700,0
1607803200000,4.74930000,4.75630000,4.72740000,4.74810000,91714.07000000,1607806799999,434796.97956700,1108,62755.11000000,297514.85527300,0
1607806800000,4.74840000,4.77320000,4.74380000,4.76350000,114474.62000000,1607810399999,544980.83350500,1248,38114.91000000,181479.58045300,0
1607810400000,4.76350000,4.78650000,4.75320000,4.76250000,74533.40000000,1607813999999,355515.57116600,1192,34120.40000000,162784.72439500,0
1607814000000,4.76370000,4.76610000,4.72740000,4.73850000,89558.50000000,1607817599999,425305.65811500,1047,47409.49000000,225161.07668600,0
1607817600000,4.73810000,4.76170000,4.73240000,4.73920000,111784.47000000,1607821199999,530309.62686100,1342,56738.22000000,269224.36021000,0
1607821200000,4.73920000,4.75990000,4.72500000,4.75920000,74576.48000000,1607824799999,353558.27878300,934,43299.90000000,205321.54614400,0
1607824800000,4.75680000,4.76350000,4.73570000,4.75000000,88710.56000000,1607828399999,421557.12489600,985,53942.06000000,256346.98347500,0
1607828400000,4.74760000,4.75040000,4.73140000,4.73340000,61342.29000000,1607831999999,290749.75325600,570,17328.17000000,82128.73624000,0
1607832000000,4.73650000,4.75500000,4.73060000,4.75200000,42265.40000000,1607835599999,200489.77467700,603,30431.37000000,144348.05375900,0
1607835600000,4.75370000,4.79800000,4.75370000,4.78490000,85656.51000000,1607839199999,409578.89735900,1214,54147.34000000,258886.89734200,0
1607839200000,4.78390000,4.83760000,4.78270000,4.83750000,206421.51000000,1607842799999,992147.42955100,1813,133889.69000000,643342.55648900,0
1607842800000,4.83690000,4.85600000,4.82900000,4.84840000,215184.93000000,1607846399999,1042311.40880800,2325,122624.97000000,594070.02401900,0
1607846400000,4.84790000,5.10000000,4.84790000,4.90750000,705493.08000000,1607849999999,3456506.80700700,6640,415381.03000000,2038235.15103100,0
1607850000000,4.90930000,4.93280000,4.88700000,4.93200000,123417.21000000,1607853599999,605639.96141200,1844,60774.42000000,298308.88836200,0
1607853600000,4.93210000,4.94850000,4.90310000,4.90980000,242849.84000000,1607857199999,1196184.14670700,2144,112742.17000000,555400.89671000,0
1607857200000,4.90990000,4.91240000,4.88440000,4.90370000,133998.55000000,1607860799999,656208.26691700,1576,62508.24000000,306106.52681200,0
1607860800000,4.90400000,4.91100000,4.88230000,4.89050000,170955.43000000,1607864399999,837270.57283200,1786,104798.32000000,513288.28118800,0
1607864400000,4.89070000,4.96360000,4.89070000,4.92600000,223962.30000000,1607867999999,1104709.40664900,2543,114003.23000000,562134.84446000,0
1607868000000,4.92070000,4.92410000,4.88580000,4.91030000,159069.62000000,1607871599999,780706.42101400,1716,85647.47000000,420276.67394000,0
1607871600000,4.91050000,4.92690000,4.85690000,4.90710000,327706.52000000,1607875199999,1600746.33204000,3389,165320.85000000,807391.34416500,0
1607875200000,4.90710000,4.99900000,4.90710000,4.98190000,190381.20000000,1607878799999,945771.86653000,2725,106111.92000000,527029.98181200,0
1607878800000,4.98360000,4.98480000,4.94860000,4.97490000,138007.67000000,1607882399999,686194.56507500,1620,58004.96000000,288405.26888600,0
1607882400000,4.97490000,4.97920000,4.93890000,4.94470000,98587.70000000,1607885999999,488716.44384400,1301,44281.85000000,219647.60876300,0
1607886000000,4.94740000,4.95800000,4.93000000,4.94610000,66046.14000000,1607889599999,326542.74697000,1106,25431.24000000,125796.96365000,0
1607889600000,4.94600000,4.94810000,4.91150000,4.93490000,53109.47000000,1607893199999,261772.89116400,1031,23976.05000000,118198.36050300,0
1607893200000,4.93290000,4.96600000,4.92780000,4.96300000,80042.00000000,1607896799999,396588.34483600,893,42852.59000000,212276.25441000,0
1607896800000,4.96280000,4.96320000,4.86560000,4.91250000,235434.14000000,1607900399999,1152643.66099200,2562,116194.51000000,568890.04775200,0
1607900400000,4.91240000,4.92500000,4.87990000,4.89570000,104249.35000000,1607903999999,511032.57610000,1376,45376.59000000,222465.81096000,0
1607904000000,4.89660000,4.89670000,4.84110000,4.85780000,100257.09000000,1607907599999,487776.06782700,1593,46159.94000000,224642.24936500,0
1607907600000,4.85700000,4.88950000,4.84790000,4.88510000,87959.77000000,1607911199999,428592.64857400,1242,51438.74000000,250554.77637700,0
1607911200000,4.88600000,4.96540000,4.88040000,4.96520000,178311.47000000,1607914799999,878306.15277400,2423,114475.50000000,563915.29920200,0
1607914800000,4.96500000,5.00940000,4.95080000,4.95700000,312743.86000000,1607918399999,1558400.66614600,3107,141684.23000000,706308.16026100,0
1607918400000,4.95470000,4.96670000,4.90530000,4.91100000,144657.21000000,1607921999999,713031.06042800,1900,71455.52000000,352310.47377900,0
1607922000000,4.91170000,4.92860000,4.90000000,4.92860000,81444.86000000,1607925599999,400236.04060600,1139,60874.06000000,299181.77036600,0
1607925600000,4.92880000,4.95200000,4.92590000,4.94590000,123715.54000000,1607929199999,611198.59331400,1294,67981.84000000,335884.48156600,0
1607929200000,4.94620000,4.94620000,4.91730000,4.92610000,68641.45000000,1607932799999,338471.21672000,911,32319.32000000,159359.80038700,0
1607932800000,4.92860000,4.94330000,4.92150000,4.93470000,57954.05000000,1607936399999,285879.53876300,821,27761.64000000,136942.48384200,0
1607936400000,4.93510000,4.93960000,4.89740000,4.91600000,80765.30000000,1607939999999,396600.50934100,1354,47579.20000000,233670.40591100,0
1607940000000,4.91640000,4.93350000,4.86480000,4.86990000,155029.06000000,1607943599999,760131.48982000,1783,71503.56000000,350893.37874600,0
1607943600000,4.86980000,4.88050000,4.85490000,4.86910000,99966.94000000,1607947199999,486603.81786500,1155,55654.60000000,270769.22076700,0
1607947200000,4.86890000,4.88050000,4.85000000,4.86050000,96039.56000000,1607950799999,467093.65668500,1106,44847.12000000,218260.88179300,0
1607950800000,4.86330000,4.87730000,4.83620000,4.87530000,80507.07000000,1607954399999,390890.18372400,1365,38680.41000000,187895.85381300,0
1607954400000,4.87580000,4.87790000,4.82640000,4.86480000,83757.18000000,1607957999999,406262.02476200,1354,39644.31000000,192425.40599900,0
1607958000000,4.86590000,4.90700000,4.86590000,4.88750000,162972.27000000,1607961599999,797258.80770100,1908,78457.52000000,383557.28514700,0
1607961600000,4.88830000,4.89390000,4.85050000,4.86180000,99937.90000000,1607965199999,486520.07184400,1256,35360.59000000,172177.33782700,0
1607965200000,4.86410000,4.86710000,4.83650000,4.85520000,69501.15000000,1607968799999,337179.03335800,1129,37620.36000000,182528.60187100,0
1607968800000,4.85840000,4.89410000,4.84900000,4.89340000,91323.44000000,1607972399999,445094.48078000,1203,57279.61000000,279229.68157600,0
1607972400000,4.89270000,4.89440000,4.86960000,4.87290000,43867.60000000,1607975999999,214034.18191700,689,17848.14000000,87084.62222500,0
1607976000000,4.87320000,4.90760000,4.86200000,4.90500000,68729.19000000,1607979599999,335753.64723400,1066,36019.53000000,175986.43027700,0
1607979600000,4.90340000,4.91370000,4.87720000,4.88260000,93493.72000000,1607983199999,457536.15989700,1221,44181.22000000,216333.45539600,0
1607983200000,4.88330000,4.93970000,4.88330000,4.92250000,93221.34000000,1607986799999,458237.52420600,1456,42422.22000000,208478.28059200,0
1607986800000,4.92250000,4.92710000,4.89440000,4.89690000,69050.18000000,1607990399999,339001.42186300,964,31725.62000000,155749.88266800,0
1607990400000,4.89780000,4.93750000,4.89730000,4.91110000,173435.36000000,1607993999999,852777.63336500,1783,81326.19000000,399905.00593000,0
1607994000000,4.91400000,4.93730000,4.91070000,4.93270000,99459.07000000,1607997599999,489448.41310500,1162,64807.12000000,318972.55305800,0
1607997600000,4.93580000,4.98730000,4.92850000,4.96260000,279191.04000000,1608001199999,1387549.73439800,2681,150726.83000000,748968.52705800,0
1608001200000,4.96310000,4.97000000,4.95000000,4.97000000,93698.68000000,1608004799999,464520.67636700,1423,52812.17000000,261854.07294200,0
1608004800000,4.96970000,4.97260000,4.86160000,4.87020000,203595.05000000,1608008399999,1000897.58566000,2764,72863.06000000,358250.44707400,0
1608008400000,4.86920000,4.89440000,4.84450000,4.87030000,172487.98000000,1608011999999,839905.61221300,2113,89127.47000000,433984.13319700,0
1608012000000,4.86900000,4.88450000,4.85370000,4.87040000,71054.28000000,1608015599999,345970.88654900,1056,34594.73000000,168482.00456700,0
1608015600000,4.86810000,4.89200000,4.86350000,4.88840000,62946.24000000,1608019199999,306681.35656600,1452,40759.74000000,198624.70854200,0
1608019200000,4.89130000,5.03810000,4.88410000,5.03810000,597068.45000000,1608022799999,2960251.44181700,5960,325322.82000000,1611114.63773200,0
1608022800000,5.03840000,5.13610000,4.98800000,5.12090000,827471.49000000,1608026399999,4196917.34717200,8894,458139.54000000,2324802.67329500,0
1608026400000,5.12120000,5.17570000,5.07250000,5.15510000,424340.84000000,1608029999999,2177587.66964300,4811,226234.21000000,1161064.34807800,0
1608030000000,5.15550000,5.18100000,5.11940000,5.14310000,305834.51000000,1608033599999,1576697.83428700,3581,138510.14000000,714296.51301600,0
1608033600000,5.14370000,5.17850000,5.10510000,5.12000000,278345.06000000,1608037199999,1431980.52709100,3314,139364.52000000,717734.82028000,0
1608037200000,5.11900000,5.14620000,5.08190000,5.10580000,222805.26000000,1608040799999,1139996.33550900,2350,108727.45000000,556711.57473300,0
1608040800000,5.10610000,5.12990000,5.08090000,5.09040000,215519.99000000,1608044399999,1100567.00383400,2426,111987.10000000,571922.30115200,0
1608044400000,5.08920000,5.11610000,5.08600000,5.11500000,142301.71000000,1608047999999,726556.62783500,1520,89006.40000000,454383.92976900,0
1608048000000,5.11400000,5.21330000,5.09620000,5.18840000,352889.91000000,1608051599999,1825847.49581400,4171,204173.67000000,1056318.04811100,0
1608051600000,5.18840000,5.20940000,5.17450000,5.18520000,139445.37000000,1608055199999,723374.30757500,1931,68364.23000000,354755.25152400,0
1608055200000,5.18540000,5.18820000,5.16000000,5.18230000,104955.96000000,1608058799999,543331.43006100,1496,47995.52000000,248540.50187400,0
1608058800000,5.18250000,5.24270000,5.17880000,5.24090000,178213.23000000,1608062399999,928481.98705200,2237,89174.92000000,464409.95650800,0
1608062400000,5.24100000,5.24230000,5.20540000,5.20880000,129138.91000000,1608065999999,674470.21923300,1867,59307.61000000,309715.62275800,0
1608066000000,5.20890000,5.21840000,5.15130000,5.19110000,284247.53000000,1608069599999,1474123.96140900,3242,129802.05000000,673220.87561900,0
1608069600000,5.19200000,5.25180000,5.16790000,5.25180000,268047.57000000,1608073199999,1396927.15604300,2847,157375.80000000,819775.50279500,0
1608073200000,5.25140000,5.29110000,5.21130000,5.23910000,330565.19000000,1608076799999,1738129.61616600,3568,157119.11000000,825676.40193400,0
1608076800000,5.24000000,5.24570000,5.12100000,5.15520000,457614.97000000,1608080399999,2362358.42401400,4835,222113.65000000,1146109.85061600,0
1608080400000,5.15340000,5.17000000,5.11500000,5.15960000,383167.39000000,1608083999999,1969777.54684100,4274,185807.96000000,955192.58884800,0
1608084000000,5.16170000,5.19000000,5.16170000,5.17710000,169993.38000000,1608087599999,880603.89480900,2006,80935.52000000,419269.47107500,0
1608087600000,5.17550000,5.17710000,5.13290000,5.17440000,133081.46000000,1608091199999,686470.31036800,1712,81903.07000000,422488.67363800,0
1608091200000,5.17170000,5.17670000,5.12390000,5.15360000,126927.55000000,1608094799999,653691.55846200,1627,73398.96000000,378049.27353800,0
1608094800000,5.15360000,5.18030000,5.14130000,5.15220000,147322.00000000,1608098399999,760060.38106800,1841,80813.17000000,416907.60799900,0
1608098400000,5.14810000,5.20000000,5.14260000,5.19100000,186456.01000000,1608101999999,965783.65707000,2788,100239.03000000,519105.88587400,0
1608102000000,5.19290000,5.19580000,5.16790000,5.18230000,126813.08000000,1608105599999,657569.79588600,2104,74557.65000000,386676.23237300,0
1608105600000,5.18200000,5.19900000,5.16000000,5.18970000,160573.21000000,1608109199999,830953.64281300,1932,86192.12000000,446179.45419500,0
1608109200000,5.18970000,5.19300000,5.12650000,5.14000000,293453.91000000,1608112799999,1511687.17957600,3724,135636.83000000,698551.06587100,0
1608112800000,5.13700000,5.20000000,5.13650000,5.16840000,446161.33000000,1608116399999,2306005.44081500,4813,258689.92000000,1337689.37960200,0
1608116400000,5.16620000,5.19800000,5.13280000,5.19780000,236880.37000000,1608119999999,1222713.05599300,3344,131846.60000000,681118.09556000,0
1608120000000,5.19680000,5.19720000,5.12000000,5.14080000,289583.51000000,1608123599999,1494781.42657900,3292,147738.18000000,762370.47068500,0
1608123600000,5.13830000,5.20540000,5.12600000,5.20240000,513897.54000000,1608127199999,2655972.35387700,5545,247169.87000000,1277879.30622900,0
1608127200000,5.20210000,5.31380000,5.19480000,5.30240000,909976.60000000,1608130799999,4784827.63327200,9434,464712.09000000,2444202.97202700,0
1608130800000,5.29980000,5.35710000,5.28730000,5.31770000,957752.68000000,1608134399999,5093865.54669600,7421,505557.93000000,2689123.36182400,0
1608134400000,5.31960000,5.35500000,5.28870000,5.29520000,426507.63000000,1608137999999,2266610.06920500,5017,188816.59000000,1003772.11594500,0
1608138000000,5.29530000,5.30190000,5.23200000,5.25090000,301177.94000000,1608141599999,1587419.33995000,3643,165621.65000000,873155.37596100,0
1608141600000,5.25090000,5.27900000,5.22940000,5.24060000,224959.81000000,1608145199999,1183362.50522700,2382,117632.35000000,618489.04253300,0
1608145200000,5.24060000,5.26000000,5.20830000,5.22900000,260081.17000000,1608148799999,1360849.46260000,3275,137066.88000000,717453.68537400,0
1608148800000,5.23190000,5.25800000,5.21500000,5.23570000,153802.87000000,1608152399999,805943.60712400,2191,74235.86000000,389152.44127900,0
1608152400000,5.23590000,5.29180000,5.23120000,5.27560000,395323.64000000,1608155999999,2081456.28102700,4275,194511.62000000,1023440.13741800,0
1608156000000,5.27560000,5.34600000,5.27020000,5.32910000,321534.12000000,1608159599999,1709248.04887100,4155,184435.99000000,980313.10446100,0
1608159600000,5.32750000,5.37400000,5.29800000,5.36470000,365589.16000000,1608163199999,1951628.12905700,4450,211306.37000000,1128115.37661300,0
1608163200000,5.36340000,5.44440000,5.32090000,5.36830000,691563.42000000,1608166799999,3714532.00948300,6714,249262.32000000,1339758.18222700,0
1608166800000,5.36850000,5.39000000,5.32940000,5.37040000,440244.16000000,1608170399999,2358685.11491600,5297,225110.82000000,1205937.35410700,0
1608170400000,5.37110000,5.39390000,5.34480000,5.38920000,327362.44000000,1608173999999,1758329.71163000,3154,126837.00000000,681200.45993300,0
1608174000000,5.38850000,5.42790000,5.32320000,5.34230000,350786.14000000,1608177599999,1883418.01542000,4145,164450.11000000,883344.71268000,0
1608177600000,5.34180000,5.36100000,5.31730000,5.32050000,179839.96000000,1608181199999,960744.19905500,2125,86521.67000000,462339.56816400,0
1608181200000,5.32060000,5.38300000,5.31640000,5.37430000,161452.22000000,1608184799999,864146.63905600,2048,80472.88000000,430833.54087100,0
1608184800000,5.37550000,5.39630000,5.33670000,5.37400000,362346.17000000,1608188399999,1944179.10506800,2844,204923.61000000,1099533.76495100,0
1608188400000,5.37420000,5.38850000,5.34790000,5.38300000,170450.65000000,1608191999999,916181.65945900,1739,86071.60000000,462726.91947300,0
1608192000000,5.38290000,5.41380000,5.34190000,5.35990000,452905.58000000,1608195599999,2435557.81318400,4263,225351.57000000,1211829.42689400,0
1608195600000,5.36080000,5.49000000,5.33030000,5.48000000,1114811.90000000,1608199199999,6013793.69868200,11112,643594.53000000,3473308.10591900,0
1608199200000,5.47800000,5.61000000,5.47800000,5.57700000,1017848.97000000,1608202799999,5649677.98802000,11365,580536.97000000,3221331.80114900,0
1608202800000,5.57870000,5.67000000,5.54990000,5.59410000,608720.03000000,1608206399999,3415534.72139100,6560,322956.14000000,1812701.93044600,0
1608206400000,5.59150000,5.62730000,5.56060000,5.60860000,452582.49000000,1608209999999,2532262.92971200,4207,209709.40000000,1173373.95154800,0
1608210000000,5.60860000,5.74980000,5.54010000,5.63910000,759963.47000000,1608213599999,4294597.40799000,9217,405248.51000000,2289087.65178200,0
1608213600000,5.63910000,5.67070000,5.60000000,5.62530000,326005.57000000,1608217199999,1836057.71145400,3731,159599.49000000,899064.06721600,0
1608217200000,5.62430000,5.67100000,5.61220000,5.67000000,246760.72000000,1608220799999,1391831.38671400,2893,132137.77000000,745436.46425500,0
1608220800000,5.66870000,5.73120000,5.61220000,5.62620000,580056.18000000,1608224399999,3291895.92005400,6424,278370.60000000,1580444.76358800,0
1608224400000,5.62910000,5.62990000,5.41390000,5.41640000,601974.13000000,1608227999999,3348582.49665700,6795,213329.18000000,1188193.50005600,0
1608228000000,5.41810000,5.50480000,5.26700000,5.45920000,982533.98000000,1608231599999,5312864.66416000,12614,462878.42000000,2505816.92331100,0
1608231600000,5.45920000,5.51220000,5.37680000,5.38770000,426779.12000000,1608235199999,2324654.77182800,5325,196949.86000000,1072282.18673500,0
1608235200000,5.38750000,5.43570000,5.29560000,5.39220000,448530.30000000,1608238799999,2411431.07620600,5867,221552.76000000,1191737.37306900,0
1608238800000,5.39330000,5.39380000,5.27590000,5.32620000,348501.06000000,1608242399999,1856759.39472100,4407,150580.47000000,802306.30780400,0
1608242400000,5.32780000,5.39130000,5.32090000,5.36030000,209836.36000000,1608245999999,1125013.56610600,2811,126747.30000000,679581.55935100,0
1608246000000,5.36360000,5.37000000,5.28200000,5.34550000,275009.66000000,1608249599999,1465657.76798000,3641,147416.04000000,786028.16600700,0
1608249600000,5.34270000,5.35350000,5.24500000,5.33480000,356269.62000000,1608253199999,1887341.06042500,4905,177566.94000000,941212.42831100,0
1608253200000,5.33770000,5.43200000,5.29140000,5.40990000,359473.41000000,1608256799999,1934332.85774800,4771,181786.15000000,978860.00588300,0
1608256800000,5.40780000,5.50970000,5.39830000,5.48300000,329743.83000000,1608260399999,1805189.73043600,3888,170103.07000000,930519.60855900,0
1608260400000,5.48350000,5.49530000,5.37860000,5.40910000,311817.67000000,1608263999999,1694717.03565000,3224,160483.32000000,872073.81143900,0
1608264000000,5.40870000,5.42460000,5.27200000,5.30620000,364360.69000000,1608267599999,1943690.22799600,4567,150360.67000000,802389.63371500,0
1608267600000,5.30490000,5.37070000,5.30390000,5.35670000,148131.40000000,1608271199999,789799.26215500,1933,74461.05000000,397150.09277400,0
1608271200000,5.35450000,5.37980000,5.33360000,5.33460000,206084.71000000,1608274799999,1104093.42212300,1746,88596.05000000,474722.02518600,0
1608274800000,5.33440000,5.33720000,5.30790000,5.33520000,133921.58000000,1608278399999,712972.17934500,1692,63844.01000000,339901.96830600,0
1608278400000,5.33730000,5.41630000,5.32880000,5.41290000,246698.81000000,1608281999999,1326736.81667700,3180,107012.82000000,575848.79379800,0
1608282000000,5.41340000,5.46840000,5.34690000,5.46490000,350702.67000000,1608285599999,1895885.59707100,3571,200774.60000000,1085178.90317100,0
1608285600000,5.46720000,5.47350000,5.38670000,5.39740000,230424.05000000,1608289199999,1249438.37917800,3029,106454.41000000,577353.86332800,0
1608289200000,5.39700000,5.39960000,5.31600000,5.33840000,354465.81000000,1608292799999,1896401.49670000,4639,163163.31000000,873430.07007900,0
1608292800000,5.33920000,5.36580000,5.28660000,5.35600000,256491.76000000,1608296399999,1366203.33774200,3222,142240.57000000,757273.28768300,0
1608296400000,5.35860000,5.43030000,5.29410000,5.29420000,293200.13000000,1608299999999,1573646.48409700,3934,133675.77000000,718619.25483800,0
1608300000000,5.29420000,5.35530000,5.27820000,5.32420000,371552.04000000,1608303599999,1975521.13122000,4100,183419.87000000,975463.33741900,0
1608303600000,5.32550000,5.34670000,5.27910000,5.31370000,224875.74000000,1608307199999,1195077.71377600,2597,103669.80000000,551068.81834400,0
1608307200000,5.31520000,5.34530000,5.25210000,5.34410000,252307.35000000,1608310799999,1337949.22775600,3459,120159.14000000,637560.61431400,0
1608310800000,5.34540000,5.38700000,5.32390000,5.36530000,172953.67000000,1608314399999,927144.62606300,2281,90392.19000000,484362.65019000,0
1608314400000,5.36800000,5.38290000,5.32490000,5.35130000,143430.60000000,1608317999999,768809.35704000,1768,87117.16000000,466965.49989500,0
1608318000000,5.35140000,5.35250000,5.28430000,5.30340000,119246.65000000,1608321599999,632769.96892200,1678,55916.80000000,296859.17910700,0
1608321600000,5.30630000,5.35500000,5.26170000,5.31270000,159812.59000000,1608325199999,848716.58778100,2257,85573.42000000,454566.41354300,0
1608325200000,5.31470000,5.37490000,5.31290000,5.33590000,112823.99000000,1608328799999,603232.20747700,1856,58974.01000000,315402.03435200,0
1608328800000,5.33780000,5.34740000,5.30920000,5.34440000,82011.71000000,1608332399999,436855.38072600,1315,42026.88000000,223894.74728600,0
1608332400000,5.34400000,5.36490000,5.31000000,5.35490000,92340.50000000,1608335999999,492700.44575500,1510,48490.22000000,258741.39955000,0
1608336000000,5.35920000,5.37530000,5.31840000,5.33710000,93424.72000000,1608339599999,499141.99236100,1534,46321.72000000,247528.14524200,0
1608339600000,5.33710000,5.34180000,5.27660000,5.31600000,132844.58000000,1608343199999,705224.04974700,2018,67640.63000000,359371.04623500,0
1608343200000,5.31620000,5.37700000,5.31000000,5.37010000,162645.97000000,1608346799999,867956.36803400,1973,70217.83000000,374898.39084900,0
1608346800000,5.37020000,5.44780000,5.35070000,5.43150000,404926.99000000,1608350399999,2188382.01248100,4149,188628.34000000,1019375.82436200,0
1608350400000,5.43130000,5.49910000,5.39090000,5.47300000,385115.66000000,1608353999999,2102835.21106300,4296,182083.42000000,994021.34040200,0
1608354000000,5.47670000,5.49110000,5.45470000,5.47090000,255771.88000000,1608357599999,1400624.90771100,2872,127713.30000000,699319.57835900,0
1608357600000,5.47350000,5.47560000,5.39020000,5.39960000,200622.92000000,1608361199999,1089249.31843300,2277,71460.13000000,387941.04956200,0
1608361200000,5.39970000,5.45190000,5.39810000,5.43970000,118315.32000000,1608364799999,641975.48894100,1598,67747.01000000,367548.43496300,0
1608364800000,5.43820000,5.44620000,5.38440000,5.43710000,236218.78000000,1608368399999,1278861.11718400,2721,134353.53000000,727521.66789600,0
1608368400000,5.43640000,5.48990000,5.40330000,5.46730000,482664.41000000,1608371999999,2627615.76117800,3894,330773.37000000,1799947.85491900,0
1608372000000,5.46720000,5.47050000,5.42800000,5.44500000,137203.77000000,1608375599999,747945.74177800,1984,62736.79000000,341932.42318500,0
1608375600000,5.44480000,5.50080000,5.44240000,5.49690000,162461.56000000,1608379199999,889982.16776400,2140,92356.22000000,506012.05536100,0
1608379200000,5.49600000,5.57700000,5.49600000,5.50970000,393515.57000000,1608382799999,2177640.02471000,4666,185674.02000000,1028240.55232600,0
1608382800000,5.51070000,5.53110000,5.44210000,5.46850000,212148.40000000,1608386399999,1162714.42885100,2732,68719.92000000,376707.58432200,0
1608386400000,5.46870000,5.50080000,5.40290000,5.45720000,358969.09000000,1608389999999,1961213.74083200,4395,207386.99000000,1133681.83045800,0
1608390000000,5.45940000,5.46690000,5.42620000,5.45260000,170806.91000000,1608393599999,930502.44292700,1883,64940.19000000,353915.46804600,0
1608393600000,5.45270000,5.48890000,5.44280000,5.46690000,356045.63000000,1608397199999,1945282.38971100,3950,177005.59000000,967305.85017500,0
1608397200000,5.46730000,5.47300000,5.40570000,5.43450000,274215.68000000,1608400799999,1491736.89380700,3020,124995.38000000,680269.35367300,0
1608400800000,5.43450000,5.43700000,5.38860000,5.40450000,275462.17000000,1608404399999,1490996.94500000,2635,94645.61000000,511966.29306600,0
1608404400000,5.40460000,5.41270000,5.36470000,5.39810000,118348.77000000,1608407999999,637994.77028400,1781,56881.83000000,306842.11224700,0
1608408000000,5.39710000,5.41700000,5.39310000,5.39510000,96561.49000000,1608411599999,521872.14814300,1390,45320.00000000,244958.72393800,0
1608411600000,5.39530000,5.41890000,5.38610000,5.41180000,101860.44000000,1608415199999,550391.40568800,1352,56817.94000000,307064.03208200,0
1608415200000,5.41190000,5.41500000,5.38670000,5.39060000,111751.02000000,1608418799999,603231.24253300,1560,55641.66000000,300483.08377900,0
1608418800000,5.38980000,5.39090000,5.31060000,5.33580000,282105.71000000,1608422399999,1505732.78882300,3409,115548.83000000,616794.99029800,0
1608422400000,5.33640000,5.34510000,5.27620000,5.32210000,323518.97000000,1608425999999,1717250.65632300,4266,175630.41000000,932430.94423900,0
