,filters,batch_size,kernel_size,dilation_rate,num_res_blocks,lookback_window,forecast_window,test_partition
816,128.0,48.0,128.0,3.0,0.0,168.0,12.0,1.0
817,128.0,48.0,128.0,3.0,0.0,168.0,12.0,2.0
818,128.0,48.0,128.0,3.0,0.0,168.0,12.0,3.0
819,128.0,48.0,128.0,3.0,0.0,168.0,12.0,4.0
820,128.0,48.0,128.0,3.0,0.0,168.0,24.0,0.0
821,128.0,48.0,128.0,3.0,0.0,168.0,24.0,1.0
822,128.0,48.0,128.0,3.0,0.0,168.0,24.0,2.0
823,128.0,48.0,128.0,3.0,0.0,168.0,24.0,3.0
824,128.0,48.0,128.0,3.0,0.0,168.0,24.0,4.0
825,128.0,48.0,128.0,3.0,0.0,336.0,6.0,0.0
826,128.0,48.0,128.0,3.0,0.0,336.0,6.0,1.0
827,128.0,48.0,128.0,3.0,0.0,336.0,6.0,2.0
828,128.0,48.0,128.0,3.0,0.0,336.0,6.0,3.0
829,128.0,48.0,128.0,3.0,0.0,336.0,6.0,4.0
830,128.0,48.0,128.0,3.0,0.0,336.0,12.0,0.0
831,128.0,48.0,128.0,3.0,0.0,336.0,12.0,1.0
832,128.0,48.0,128.0,3.0,0.0,336.0,12.0,2.0
833,128.0,48.0,128.0,3.0,0.0,336.0,12.0,3.0
834,128.0,48.0,128.0,3.0,0.0,336.0,12.0,4.0
835,128.0,48.0,128.0,3.0,0.0,336.0,24.0,0.0
836,128.0,48.0,128.0,3.0,0.0,336.0,24.0,1.0
837,128.0,48.0,128.0,3.0,0.0,336.0,24.0,2.0
838,128.0,48.0,128.0,3.0,0.0,336.0,24.0,3.0
839,128.0,48.0,128.0,3.0,0.0,336.0,24.0,4.0
840,128.0,48.0,128.0,3.0,0.0,672.0,6.0,0.0
841,128.0,48.0,128.0,3.0,0.0,672.0,6.0,1.0
842,128.0,48.0,128.0,3.0,0.0,672.0,6.0,2.0
843,128.0,48.0,128.0,3.0,0.0,672.0,6.0,3.0
844,128.0,48.0,128.0,3.0,0.0,672.0,6.0,4.0
845,128.0,48.0,128.0,3.0,0.0,672.0,12.0,0.0
846,128.0,48.0,128.0,3.0,0.0,672.0,12.0,1.0
847,128.0,48.0,128.0,3.0,0.0,672.0,12.0,2.0
848,128.0,48.0,128.0,3.0,0.0,672.0,12.0,3.0
849,128.0,48.0,128.0,3.0,0.0,672.0,12.0,4.0
850,128.0,48.0,128.0,3.0,0.0,672.0,24.0,0.0
851,128.0,48.0,128.0,3.0,0.0,672.0,24.0,1.0
852,128.0,48.0,128.0,3.0,0.0,672.0,24.0,2.0
853,128.0,48.0,128.0,3.0,0.0,672.0,24.0,3.0
854,128.0,48.0,128.0,3.0,0.0,672.0,24.0,4.0
855,128.0,48.0,128.0,3.0,1.0,168.0,6.0,0.0
856,128.0,48.0,128.0,3.0,1.0,168.0,6.0,1.0
857,128.0,48.0,128.0,3.0,1.0,168.0,6.0,2.0
858,128.0,48.0,128.0,3.0,1.0,168.0,6.0,3.0
859,128.0,48.0,128.0,3.0,1.0,168.0,6.0,4.0
860,128.0,48.0,128.0,3.0,1.0,168.0,12.0,0.0
861,128.0,48.0,128.0,3.0,1.0,168.0,12.0,1.0
862,128.0,48.0,128.0,3.0,1.0,168.0,12.0,2.0
863,128.0,48.0,128.0,3.0,1.0,168.0,12.0,3.0
864,128.0,48.0,128.0,3.0,1.0,168.0,12.0,4.0
865,128.0,48.0,128.0,3.0,1.0,168.0,24.0,0.0
866,128.0,48.0,128.0,3.0,1.0,168.0,24.0,1.0
867,128.0,48.0,128.0,3.0,1.0,168.0,24.0,2.0
868,128.0,48.0,128.0,3.0,1.0,168.0,24.0,3.0
869,128.0,48.0,128.0,3.0,1.0,168.0,24.0,4.0
870,128.0,48.0,128.0,3.0,1.0,336.0,6.0,0.0
871,128.0,48.0,128.0,3.0,1.0,336.0,6.0,1.0
872,128.0,48.0,128.0,3.0,1.0,336.0,6.0,2.0
873,128.0,48.0,128.0,3.0,1.0,336.0,6.0,3.0
874,128.0,48.0,128.0,3.0,1.0,336.0,6.0,4.0
875,128.0,48.0,128.0,3.0,1.0,336.0,12.0,0.0
876,128.0,48.0,128.0,3.0,1.0,336.0,12.0,1.0
877,128.0,48.0,128.0,3.0,1.0,336.0,12.0,2.0
878,128.0,48.0,128.0,3.0,1.0,336.0,12.0,3.0
879,128.0,48.0,128.0,3.0,1.0,336.0,12.0,4.0
880,128.0,48.0,128.0,3.0,1.0,336.0,24.0,0.0
881,128.0,48.0,128.0,3.0,1.0,336.0,24.0,1.0
882,128.0,48.0,128.0,3.0,1.0,336.0,24.0,2.0
883,128.0,48.0,128.0,3.0,1.0,336.0,24.0,3.0
884,128.0,48.0,128.0,3.0,1.0,336.0,24.0,4.0
885,128.0,48.0,128.0,3.0,1.0,672.0,6.0,0.0
886,128.0,48.0,128.0,3.0,1.0,672.0,6.0,1.0
887,128.0,48.0,128.0,3.0,1.0,672.0,6.0,2.0
888,128.0,48.0,128.0,3.0,1.0,672.0,6.0,3.0
889,128.0,48.0,128.0,3.0,1.0,672.0,6.0,4.0
890,128.0,48.0,128.0,3.0,1.0,672.0,12.0,0.0
891,128.0,48.0,128.0,3.0,1.0,672.0,12.0,1.0
892,128.0,48.0,128.0,3.0,1.0,672.0,12.0,2.0
893,128.0,48.0,128.0,3.0,1.0,672.0,12.0,3.0
894,128.0,48.0,128.0,3.0,1.0,672.0,12.0,4.0
895,128.0,48.0,128.0,3.0,1.0,672.0,24.0,0.0
896,128.0,48.0,128.0,3.0,1.0,672.0,24.0,1.0
897,128.0,48.0,128.0,3.0,1.0,672.0,24.0,2.0
898,128.0,48.0,128.0,3.0,1.0,672.0,24.0,3.0
899,128.0,48.0,128.0,3.0,1.0,672.0,24.0,4.0
900,128.0,48.0,128.0,3.0,2.0,168.0,6.0,0.0
901,128.0,48.0,128.0,3.0,2.0,168.0,6.0,1.0
902,128.0,48.0,128.0,3.0,2.0,168.0,6.0,2.0
903,128.0,48.0,128.0,3.0,2.0,168.0,6.0,3.0
904,128.0,48.0,128.0,3.0,2.0,168.0,6.0,4.0
905,128.0,48.0,128.0,3.0,2.0,168.0,12.0,0.0
906,128.0,48.0,128.0,3.0,2.0,168.0,12.0,1.0
907,128.0,48.0,128.0,3.0,2.0,168.0,12.0,2.0
908,128.0,48.0,128.0,3.0,2.0,168.0,12.0,3.0
909,128.0,48.0,128.0,3.0,2.0,168.0,12.0,4.0
910,128.0,48.0,128.0,3.0,2.0,168.0,24.0,0.0
911,128.0,48.0,128.0,3.0,2.0,168.0,24.0,1.0
912,128.0,48.0,128.0,3.0,2.0,168.0,24.0,2.0
913,128.0,48.0,128.0,3.0,2.0,168.0,24.0,3.0
914,128.0,48.0,128.0,3.0,2.0,168.0,24.0,4.0
915,128.0,48.0,128.0,3.0,2.0,336.0,6.0,0.0
916,128.0,48.0,128.0,3.0,2.0,336.0,6.0,1.0
917,128.0,48.0,128.0,3.0,2.0,336.0,6.0,2.0
918,128.0,48.0,128.0,3.0,2.0,336.0,6.0,3.0
919,128.0,48.0,128.0,3.0,2.0,336.0,6.0,4.0
920,128.0,48.0,128.0,3.0,2.0,336.0,12.0,0.0
921,128.0,48.0,128.0,3.0,2.0,336.0,12.0,1.0
922,128.0,48.0,128.0,3.0,2.0,336.0,12.0,2.0
923,128.0,48.0,128.0,3.0,2.0,336.0,12.0,3.0
924,128.0,48.0,128.0,3.0,2.0,336.0,12.0,4.0
925,128.0,48.0,128.0,3.0,2.0,336.0,24.0,0.0
926,128.0,48.0,128.0,3.0,2.0,336.0,24.0,1.0
927,128.0,48.0,128.0,3.0,2.0,336.0,24.0,2.0
928,128.0,48.0,128.0,3.0,2.0,336.0,24.0,3.0
929,128.0,48.0,128.0,3.0,2.0,336.0,24.0,4.0
930,128.0,48.0,128.0,3.0,2.0,672.0,6.0,0.0
931,128.0,48.0,128.0,3.0,2.0,672.0,6.0,1.0
932,128.0,48.0,128.0,3.0,2.0,672.0,6.0,2.0
933,128.0,48.0,128.0,3.0,2.0,672.0,6.0,3.0
934,128.0,48.0,128.0,3.0,2.0,672.0,6.0,4.0
935,128.0,48.0,128.0,3.0,2.0,672.0,12.0,0.0
936,128.0,48.0,128.0,3.0,2.0,672.0,12.0,1.0
937,128.0,48.0,128.0,3.0,2.0,672.0,12.0,2.0
938,128.0,48.0,128.0,3.0,2.0,672.0,12.0,3.0
939,128.0,48.0,128.0,3.0,2.0,672.0,12.0,4.0
940,128.0,48.0,128.0,3.0,2.0,672.0,24.0,0.0
941,128.0,48.0,128.0,3.0,2.0,672.0,24.0,1.0
942,128.0,48.0,128.0,3.0,2.0,672.0,24.0,2.0
943,128.0,48.0,128.0,3.0,2.0,672.0,24.0,3.0
944,128.0,48.0,128.0,3.0,2.0,672.0,24.0,4.0
945,128.0,48.0,128.0,5.0,0.0,168.0,6.0,0.0
946,128.0,48.0,128.0,5.0,0.0,168.0,6.0,1.0
947,128.0,48.0,128.0,5.0,0.0,168.0,6.0,2.0
948,128.0,48.0,128.0,5.0,0.0,168.0,6.0,3.0
949,128.0,48.0,128.0,5.0,0.0,168.0,6.0,4.0
950,128.0,48.0,128.0,5.0,0.0,168.0,12.0,0.0
951,128.0,48.0,128.0,5.0,0.0,168.0,12.0,1.0
952,128.0,48.0,128.0,5.0,0.0,168.0,12.0,2.0
953,128.0,48.0,128.0,5.0,0.0,168.0,12.0,3.0
954,128.0,48.0,128.0,5.0,0.0,168.0,12.0,4.0
955,128.0,48.0,128.0,5.0,0.0,168.0,24.0,0.0
956,128.0,48.0,128.0,5.0,0.0,168.0,24.0,1.0
957,128.0,48.0,128.0,5.0,0.0,168.0,24.0,2.0
958,128.0,48.0,128.0,5.0,0.0,168.0,24.0,3.0
959,128.0,48.0,128.0,5.0,0.0,168.0,24.0,4.0
960,128.0,48.0,128.0,5.0,0.0,336.0,6.0,0.0
961,128.0,48.0,128.0,5.0,0.0,336.0,6.0,1.0
962,128.0,48.0,128.0,5.0,0.0,336.0,6.0,2.0
963,128.0,48.0,128.0,5.0,0.0,336.0,6.0,3.0
964,128.0,48.0,128.0,5.0,0.0,336.0,6.0,4.0
965,128.0,48.0,128.0,5.0,0.0,336.0,12.0,0.0
966,128.0,48.0,128.0,5.0,0.0,336.0,12.0,1.0
967,128.0,48.0,128.0,5.0,0.0,336.0,12.0,2.0
968,128.0,48.0,128.0,5.0,0.0,336.0,12.0,3.0
969,128.0,48.0,128.0,5.0,0.0,336.0,12.0,4.0
970,128.0,48.0,128.0,5.0,0.0,336.0,24.0,0.0
971,128.0,48.0,128.0,5.0,0.0,336.0,24.0,1.0
972,128.0,48.0,128.0,5.0,0.0,336.0,24.0,2.0
973,128.0,48.0,128.0,5.0,0.0,336.0,24.0,3.0
974,128.0,48.0,128.0,5.0,0.0,336.0,24.0,4.0
975,128.0,48.0,128.0,5.0,0.0,672.0,6.0,0.0
976,128.0,48.0,128.0,5.0,0.0,672.0,6.0,1.0
977,128.0,48.0,128.0,5.0,0.0,672.0,6.0,2.0
978,128.0,48.0,128.0,5.0,0.0,672.0,6.0,3.0
979,128.0,48.0,128.0,5.0,0.0,672.0,6.0,4.0
980,128.0,48.0,128.0,5.0,0.0,672.0,12.0,0.0
981,128.0,48.0,128.0,5.0,0.0,672.0,12.0,1.0
982,128.0,48.0,128.0,5.0,0.0,672.0,12.0,2.0
983,128.0,48.0,128.0,5.0,0.0,672.0,12.0,3.0
984,128.0,48.0,128.0,5.0,0.0,672.0,12.0,4.0
985,128.0,48.0,128.0,5.0,0.0,672.0,24.0,0.0
986,128.0,48.0,128.0,5.0,0.0,672.0,24.0,1.0
987,128.0,48.0,128.0,5.0,0.0,672.0,24.0,2.0
988,128.0,48.0,128.0,5.0,0.0,672.0,24.0,3.0
989,128.0,48.0,128.0,5.0,0.0,672.0,24.0,4.0
990,128.0,48.0,128.0,5.0,1.0,168.0,6.0,0.0
991,128.0,48.0,128.0,5.0,1.0,168.0,6.0,1.0
992,128.0,48.0,128.0,5.0,1.0,168.0,6.0,2.0
993,128.0,48.0,128.0,5.0,1.0,168.0,6.0,3.0
994,128.0,48.0,128.0,5.0,1.0,168.0,6.0,4.0
995,128.0,48.0,128.0,5.0,1.0,168.0,12.0,0.0
996,128.0,48.0,128.0,5.0,1.0,168.0,12.0,1.0
997,128.0,48.0,128.0,5.0,1.0,168.0,12.0,2.0
998,128.0,48.0,128.0,5.0,1.0,168.0,12.0,3.0
999,128.0,48.0,128.0,5.0,1.0,168.0,12.0,4.0
1000,128.0,48.0,128.0,5.0,1.0,168.0,24.0,0.0
1001,128.0,48.0,128.0,5.0,1.0,168.0,24.0,1.0
1002,128.0,48.0,128.0,5.0,1.0,168.0,24.0,2.0
1003,128.0,48.0,128.0,5.0,1.0,168.0,24.0,3.0
1004,128.0,48.0,128.0,5.0,1.0,168.0,24.0,4.0
1005,128.0,48.0,128.0,5.0,1.0,336.0,6.0,0.0
1006,128.0,48.0,128.0,5.0,1.0,336.0,6.0,1.0
1007,128.0,48.0,128.0,5.0,1.0,336.0,6.0,2.0
1008,128.0,48.0,128.0,5.0,1.0,336.0,6.0,3.0
1009,128.0,48.0,128.0,5.0,1.0,336.0,6.0,4.0
1010,128.0,48.0,128.0,5.0,1.0,336.0,12.0,0.0
1011,128.0,48.0,128.0,5.0,1.0,336.0,12.0,1.0
1012,128.0,48.0,128.0,5.0,1.0,336.0,12.0,2.0
1013,128.0,48.0,128.0,5.0,1.0,336.0,12.0,3.0
1014,128.0,48.0,128.0,5.0,1.0,336.0,12.0,4.0
1015,128.0,48.0,128.0,5.0,1.0,336.0,24.0,0.0
1016,128.0,48.0,128.0,5.0,1.0,336.0,24.0,1.0
1017,128.0,48.0,128.0,5.0,1.0,336.0,24.0,2.0
1018,128.0,48.0,128.0,5.0,1.0,336.0,24.0,3.0
1019,128.0,48.0,128.0,5.0,1.0,336.0,24.0,4.0
1020,128.0,48.0,128.0,5.0,1.0,672.0,6.0,0.0
1021,128.0,48.0,128.0,5.0,1.0,672.0,6.0,1.0
1022,128.0,48.0,128.0,5.0,1.0,672.0,6.0,2.0
1023,128.0,48.0,128.0,5.0,1.0,672.0,6.0,3.0
1024,128.0,48.0,128.0,5.0,1.0,672.0,6.0,4.0
1025,128.0,48.0,128.0,5.0,1.0,672.0,12.0,0.0
1026,128.0,48.0,128.0,5.0,1.0,672.0,12.0,1.0
1027,128.0,48.0,128.0,5.0,1.0,672.0,12.0,2.0
1028,128.0,48.0,128.0,5.0,1.0,672.0,12.0,3.0
1029,128.0,48.0,128.0,5.0,1.0,672.0,12.0,4.0
1030,128.0,48.0,128.0,5.0,1.0,672.0,24.0,0.0
1031,128.0,48.0,128.0,5.0,1.0,672.0,24.0,1.0
1032,128.0,48.0,128.0,5.0,1.0,672.0,24.0,2.0
1033,128.0,48.0,128.0,5.0,1.0,672.0,24.0,3.0
1034,128.0,48.0,128.0,5.0,1.0,672.0,24.0,4.0
1035,128.0,48.0,128.0,5.0,2.0,168.0,6.0,0.0
1036,128.0,48.0,128.0,5.0,2.0,168.0,6.0,1.0
1037,128.0,48.0,128.0,5.0,2.0,168.0,6.0,2.0
1038,128.0,48.0,128.0,5.0,2.0,168.0,6.0,3.0
1039,128.0,48.0,128.0,5.0,2.0,168.0,6.0,4.0
1040,128.0,48.0,128.0,5.0,2.0,168.0,12.0,0.0
1041,128.0,48.0,128.0,5.0,2.0,168.0,12.0,1.0
1042,128.0,48.0,128.0,5.0,2.0,168.0,12.0,2.0
1043,128.0,48.0,128.0,5.0,2.0,168.0,12.0,3.0
1044,128.0,48.0,128.0,5.0,2.0,168.0,12.0,4.0
1045,128.0,48.0,128.0,5.0,2.0,168.0,24.0,0.0
1046,128.0,48.0,128.0,5.0,2.0,168.0,24.0,1.0
1047,128.0,48.0,128.0,5.0,2.0,168.0,24.0,2.0
1048,128.0,48.0,128.0,5.0,2.0,168.0,24.0,3.0
1049,128.0,48.0,128.0,5.0,2.0,168.0,24.0,4.0
1050,128.0,48.0,128.0,5.0,2.0,336.0,6.0,0.0
1051,128.0,48.0,128.0,5.0,2.0,336.0,6.0,1.0
1052,128.0,48.0,128.0,5.0,2.0,336.0,6.0,2.0
1053,128.0,48.0,128.0,5.0,2.0,336.0,6.0,3.0
1054,128.0,48.0,128.0,5.0,2.0,336.0,6.0,4.0
1055,128.0,48.0,128.0,5.0,2.0,336.0,12.0,0.0
1056,128.0,48.0,128.0,5.0,2.0,336.0,12.0,1.0
1057,128.0,48.0,128.0,5.0,2.0,336.0,12.0,2.0
1058,128.0,48.0,128.0,5.0,2.0,336.0,12.0,3.0
1059,128.0,48.0,128.0,5.0,2.0,336.0,12.0,4.0
1060,128.0,48.0,128.0,5.0,2.0,336.0,24.0,0.0
1061,128.0,48.0,128.0,5.0,2.0,336.0,24.0,1.0
1062,128.0,48.0,128.0,5.0,2.0,336.0,24.0,2.0
1063,128.0,48.0,128.0,5.0,2.0,336.0,24.0,3.0
1064,128.0,48.0,128.0,5.0,2.0,336.0,24.0,4.0
1065,128.0,48.0,128.0,5.0,2.0,672.0,6.0,0.0
1066,128.0,48.0,128.0,5.0,2.0,672.0,6.0,1.0
1067,128.0,48.0,128.0,5.0,2.0,672.0,6.0,2.0
1068,128.0,48.0,128.0,5.0,2.0,672.0,6.0,3.0
1069,128.0,48.0,128.0,5.0,2.0,672.0,6.0,4.0
1070,128.0,48.0,128.0,5.0,2.0,672.0,12.0,0.0
1071,128.0,48.0,128.0,5.0,2.0,672.0,12.0,1.0
1072,128.0,48.0,128.0,5.0,2.0,672.0,12.0,2.0
1073,128.0,48.0,128.0,5.0,2.0,672.0,12.0,3.0
1074,128.0,48.0,128.0,5.0,2.0,672.0,12.0,4.0
1075,128.0,48.0,128.0,5.0,2.0,672.0,24.0,0.0
1076,128.0,48.0,128.0,5.0,2.0,672.0,24.0,1.0
1077,128.0,48.0,128.0,5.0,2.0,672.0,24.0,2.0
1078,128.0,48.0,128.0,5.0,2.0,672.0,24.0,3.0
1079,128.0,48.0,128.0,5.0,2.0,672.0,24.0,4.0
1080,128.0,48.0,128.0,16.0,0.0,168.0,6.0,0.0
1081,128.0,48.0,128.0,16.0,0.0,168.0,6.0,1.0
1082,128.0,48.0,128.0,16.0,0.0,168.0,6.0,2.0
1083,128.0,48.0,128.0,16.0,0.0,168.0,6.0,3.0
1084,128.0,48.0,128.0,16.0,0.0,168.0,6.0,4.0
1085,128.0,48.0,128.0,16.0,0.0,168.0,12.0,0.0
1086,128.0,48.0,128.0,16.0,0.0,168.0,12.0,1.0
1087,128.0,48.0,128.0,16.0,0.0,168.0,12.0,2.0
1088,128.0,48.0,128.0,16.0,0.0,168.0,12.0,3.0
1089,128.0,48.0,128.0,16.0,0.0,168.0,12.0,4.0
1090,128.0,48.0,128.0,16.0,0.0,168.0,24.0,0.0
1091,128.0,48.0,128.0,16.0,0.0,168.0,24.0,1.0
1092,128.0,48.0,128.0,16.0,0.0,168.0,24.0,2.0
1093,128.0,48.0,128.0,16.0,0.0,168.0,24.0,3.0
1094,128.0,48.0,128.0,16.0,0.0,168.0,24.0,4.0
1095,128.0,48.0,128.0,16.0,0.0,336.0,6.0,0.0
1096,128.0,48.0,128.0,16.0,0.0,336.0,6.0,1.0
1097,128.0,48.0,128.0,16.0,0.0,336.0,6.0,2.0
1098,128.0,48.0,128.0,16.0,0.0,336.0,6.0,3.0
1099,128.0,48.0,128.0,16.0,0.0,336.0,6.0,4.0
1100,128.0,48.0,128.0,16.0,0.0,336.0,12.0,0.0
1101,128.0,48.0,128.0,16.0,0.0,336.0,12.0,1.0
1102,128.0,48.0,128.0,16.0,0.0,336.0,12.0,2.0
1103,128.0,48.0,128.0,16.0,0.0,336.0,12.0,3.0
1104,128.0,48.0,128.0,16.0,0.0,336.0,12.0,4.0
1105,128.0,48.0,128.0,16.0,0.0,336.0,24.0,0.0
1106,128.0,48.0,128.0,16.0,0.0,336.0,24.0,1.0
1107,128.0,48.0,128.0,16.0,0.0,336.0,24.0,2.0
1108,128.0,48.0,128.0,16.0,0.0,336.0,24.0,3.0
1109,128.0,48.0,128.0,16.0,0.0,336.0,24.0,4.0
1110,128.0,48.0,128.0,16.0,0.0,672.0,6.0,0.0
1111,128.0,48.0,128.0,16.0,0.0,672.0,6.0,1.0
1112,128.0,48.0,128.0,16.0,0.0,672.0,6.0,2.0
1113,128.0,48.0,128.0,16.0,0.0,672.0,6.0,3.0
1114,128.0,48.0,128.0,16.0,0.0,672.0,6.0,4.0
1115,128.0,48.0,128.0,16.0,0.0,672.0,12.0,0.0
1116,128.0,48.0,128.0,16.0,0.0,672.0,12.0,1.0
1117,128.0,48.0,128.0,16.0,0.0,672.0,12.0,2.0
1118,128.0,48.0,128.0,16.0,0.0,672.0,12.0,3.0
1119,128.0,48.0,128.0,16.0,0.0,672.0,12.0,4.0
1120,128.0,48.0,128.0,16.0,0.0,672.0,24.0,0.0
1121,128.0,48.0,128.0,16.0,0.0,672.0,24.0,1.0
1122,128.0,48.0,128.0,16.0,0.0,672.0,24.0,2.0
1123,128.0,48.0,128.0,16.0,0.0,672.0,24.0,3.0
1124,128.0,48.0,128.0,16.0,0.0,672.0,24.0,4.0
1125,128.0,48.0,128.0,16.0,1.0,168.0,6.0,0.0
1126,128.0,48.0,128.0,16.0,1.0,168.0,6.0,1.0
1127,128.0,48.0,128.0,16.0,1.0,168.0,6.0,2.0
1128,128.0,48.0,128.0,16.0,1.0,168.0,6.0,3.0
1129,128.0,48.0,128.0,16.0,1.0,168.0,6.0,4.0
1130,128.0,48.0,128.0,16.0,1.0,168.0,12.0,0.0
1131,128.0,48.0,128.0,16.0,1.0,168.0,12.0,1.0
1132,128.0,48.0,128.0,16.0,1.0,168.0,12.0,2.0
1133,128.0,48.0,128.0,16.0,1.0,168.0,12.0,3.0
1134,128.0,48.0,128.0,16.0,1.0,168.0,12.0,4.0
1135,128.0,48.0,128.0,16.0,1.0,168.0,24.0,0.0
1136,128.0,48.0,128.0,16.0,1.0,168.0,24.0,1.0
1137,128.0,48.0,128.0,16.0,1.0,168.0,24.0,2.0
1138,128.0,48.0,128.0,16.0,1.0,168.0,24.0,3.0
1139,128.0,48.0,128.0,16.0,1.0,168.0,24.0,4.0
1140,128.0,48.0,128.0,16.0,1.0,336.0,6.0,0.0
1141,128.0,48.0,128.0,16.0,1.0,336.0,6.0,1.0
1142,128.0,48.0,128.0,16.0,1.0,336.0,6.0,2.0
1143,128.0,48.0,128.0,16.0,1.0,336.0,6.0,3.0
1144,128.0,48.0,128.0,16.0,1.0,336.0,6.0,4.0
1145,128.0,48.0,128.0,16.0,1.0,336.0,12.0,0.0
1146,128.0,48.0,128.0,16.0,1.0,336.0,12.0,1.0
1147,128.0,48.0,128.0,16.0,1.0,336.0,12.0,2.0
1148,128.0,48.0,128.0,16.0,1.0,336.0,12.0,3.0
1149,128.0,48.0,128.0,16.0,1.0,336.0,12.0,4.0
1150,128.0,48.0,128.0,16.0,1.0,336.0,24.0,0.0
1151,128.0,48.0,128.0,16.0,1.0,336.0,24.0,1.0
1152,128.0,48.0,128.0,16.0,1.0,336.0,24.0,2.0
1153,128.0,48.0,128.0,16.0,1.0,336.0,24.0,3.0
1154,128.0,48.0,128.0,16.0,1.0,336.0,24.0,4.0
1155,128.0,48.0,128.0,16.0,1.0,672.0,6.0,0.0
1156,128.0,48.0,128.0,16.0,1.0,672.0,6.0,1.0
1157,128.0,48.0,128.0,16.0,1.0,672.0,6.0,2.0
1158,128.0,48.0,128.0,16.0,1.0,672.0,6.0,3.0
1159,128.0,48.0,128.0,16.0,1.0,672.0,6.0,4.0
1160,128.0,48.0,128.0,16.0,1.0,672.0,12.0,0.0
1161,128.0,48.0,128.0,16.0,1.0,672.0,12.0,1.0
1162,128.0,48.0,128.0,16.0,1.0,672.0,12.0,2.0
1163,128.0,48.0,128.0,16.0,1.0,672.0,12.0,3.0
1164,128.0,48.0,128.0,16.0,1.0,672.0,12.0,4.0
1165,128.0,48.0,128.0,16.0,1.0,672.0,24.0,0.0
1166,128.0,48.0,128.0,16.0,1.0,672.0,24.0,1.0
1167,128.0,48.0,128.0,16.0,1.0,672.0,24.0,2.0
1168,128.0,48.0,128.0,16.0,1.0,672.0,24.0,3.0
1169,128.0,48.0,128.0,16.0,1.0,672.0,24.0,4.0
1170,128.0,48.0,128.0,16.0,2.0,168.0,6.0,0.0
1171,128.0,48.0,128.0,16.0,2.0,168.0,6.0,1.0
1172,128.0,48.0,128.0,16.0,2.0,168.0,6.0,2.0
1173,128.0,48.0,128.0,16.0,2.0,168.0,6.0,3.0
1174,128.0,48.0,128.0,16.0,2.0,168.0,6.0,4.0
1175,128.0,48.0,128.0,16.0,2.0,168.0,12.0,0.0
1176,128.0,48.0,128.0,16.0,2.0,168.0,12.0,1.0
1177,128.0,48.0,128.0,16.0,2.0,168.0,12.0,2.0
1178,128.0,48.0,128.0,16.0,2.0,168.0,12.0,3.0
1179,128.0,48.0,128.0,16.0,2.0,168.0,12.0,4.0
1180,128.0,48.0,128.0,16.0,2.0,168.0,24.0,0.0
1181,128.0,48.0,128.0,16.0,2.0,168.0,24.0,1.0
1182,128.0,48.0,128.0,16.0,2.0,168.0,24.0,2.0
1183,128.0,48.0,128.0,16.0,2.0,168.0,24.0,3.0
1184,128.0,48.0,128.0,16.0,2.0,168.0,24.0,4.0
1185,128.0,48.0,128.0,16.0,2.0,336.0,6.0,0.0
1186,128.0,48.0,128.0,16.0,2.0,336.0,6.0,1.0
1187,128.0,48.0,128.0,16.0,2.0,336.0,6.0,2.0
1188,128.0,48.0,128.0,16.0,2.0,336.0,6.0,3.0
1189,128.0,48.0,128.0,16.0,2.0,336.0,6.0,4.0
1190,128.0,48.0,128.0,16.0,2.0,336.0,12.0,0.0
1191,128.0,48.0,128.0,16.0,2.0,336.0,12.0,1.0
1192,128.0,48.0,128.0,16.0,2.0,336.0,12.0,2.0
1193,128.0,48.0,128.0,16.0,2.0,336.0,12.0,3.0
1194,128.0,48.0,128.0,16.0,2.0,336.0,12.0,4.0
1195,128.0,48.0,128.0,16.0,2.0,336.0,24.0,0.0
1196,128.0,48.0,128.0,16.0,2.0,336.0,24.0,1.0
1197,128.0,48.0,128.0,16.0,2.0,336.0,24.0,2.0
1198,128.0,48.0,128.0,16.0,2.0,336.0,24.0,3.0
1199,128.0,48.0,128.0,16.0,2.0,336.0,24.0,4.0
1200,128.0,48.0,128.0,16.0,2.0,672.0,6.0,0.0
1201,128.0,48.0,128.0,16.0,2.0,672.0,6.0,1.0
1202,128.0,48.0,128.0,16.0,2.0,672.0,6.0,2.0
1203,128.0,48.0,128.0,16.0,2.0,672.0,6.0,3.0
1204,128.0,48.0,128.0,16.0,2.0,672.0,6.0,4.0
1205,128.0,48.0,128.0,16.0,2.0,672.0,12.0,0.0
1206,128.0,48.0,128.0,16.0,2.0,672.0,12.0,1.0
1207,128.0,48.0,128.0,16.0,2.0,672.0,12.0,2.0
1208,128.0,48.0,128.0,16.0,2.0,672.0,12.0,3.0
1209,128.0,48.0,128.0,16.0,2.0,672.0,12.0,4.0
1210,128.0,48.0,128.0,16.0,2.0,672.0,24.0,0.0
1211,128.0,48.0,128.0,16.0,2.0,672.0,24.0,1.0
1212,128.0,48.0,128.0,16.0,2.0,672.0,24.0,2.0
1213,128.0,48.0,128.0,16.0,2.0,672.0,24.0,3.0
1214,128.0,48.0,128.0,16.0,2.0,672.0,24.0,4.0
1215,128.0,48.0,64.0,3.0,0.0,168.0,6.0,0.0
1216,128.0,48.0,64.0,3.0,0.0,168.0,6.0,1.0
1217,128.0,48.0,64.0,3.0,0.0,168.0,6.0,2.0
1218,128.0,48.0,64.0,3.0,0.0,168.0,6.0,3.0
