Timestamp,Open,High,Low,Close,Volume,symbol,Date
1608699960.0,617.82,617.82,616.22,616.22,334.6464,ETH/BUSD,2020-12-23 05:06:00
1608700020.0,616.21,616.47,614.59,615.67,802.09545,ETH/BUSD,2020-12-23 05:07:00
1608700080.0,615.72,616.53,615.22,615.46,396.3684,ETH/BUSD,2020-12-23 05:08:00
1608700140.0,615.36,616.5,614.75,616.45,410.82986,ETH/BUSD,2020-12-23 05:09:00
1608700200.0,616.43,616.78,616.01,616.12,142.65826,ETH/BUSD,2020-12-23 05:10:00
1608700260.0,616.03,617.03,616.03,616.5,255.82382,ETH/BUSD,2020-12-23 05:11:00
1608700320.0,616.46,616.86,616.09,616.26,116.94247,ETH/BUSD,2020-12-23 05:12:00
1608700380.0,616.26,616.73,616.26,616.52,152.41344,ETH/BUSD,2020-12-23 05:13:00
1608700440.0,616.47,616.57,615.47,615.56,529.85187,ETH/BUSD,2020-12-23 05:14:00
1608700500.0,615.57,616.01,614.95,615.65,428.43874,ETH/BUSD,2020-12-23 05:15:00
1608700560.0,615.76,616.92,615.58,616.88,324.34255,ETH/BUSD,2020-12-23 05:16:00
1608700620.0,616.82,617.42,616.82,617.32,136.71447,ETH/BUSD,2020-12-23 05:17:00
1608700680.0,617.22,617.23,616.46,616.81,228.92958,ETH/BUSD,2020-12-23 05:18:00
1608700740.0,616.81,617.39,616.74,616.88,241.20363,ETH/BUSD,2020-12-23 05:19:00
1608700800.0,616.89,617.39,616.89,617.34,180.21619,ETH/BUSD,2020-12-23 05:20:00
1608700860.0,617.38,617.84,617.21,617.21,358.37356,ETH/BUSD,2020-12-23 05:21:00
1608700920.0,617.22,617.22,616.22,616.32,248.69353,ETH/BUSD,2020-12-23 05:22:00
1608700980.0,616.3,617.34,616.26,617.17,237.12733,ETH/BUSD,2020-12-23 05:23:00
1608701040.0,617.12,617.12,616.53,616.91,228.79229,ETH/BUSD,2020-12-23 05:24:00
1608701100.0,616.88,617.29,616.62,616.96,163.95167,ETH/BUSD,2020-12-23 05:25:00
1608701160.0,616.98,617.19,615.88,616.12,297.73984,ETH/BUSD,2020-12-23 05:26:00
1608701220.0,616.11,616.11,614.83,615.16,366.34976,ETH/BUSD,2020-12-23 05:27:00
1608701280.0,615.17,615.17,613.24,614.76,711.73348,ETH/BUSD,2020-12-23 05:28:00
1608701340.0,614.86,615.46,614.58,614.97,224.17893,ETH/BUSD,2020-12-23 05:29:00
1608701400.0,614.95,615.28,614.72,615.15,228.25222,ETH/BUSD,2020-12-23 05:30:00
1608701460.0,615.27,615.91,615.22,615.34,216.06403,ETH/BUSD,2020-12-23 05:31:00
1608701520.0,615.33,615.57,615.14,615.25,60.33997,ETH/BUSD,2020-12-23 05:32:00
1608701580.0,615.24,615.24,613.16,613.91,386.86317,ETH/BUSD,2020-12-23 05:33:00
1608701640.0,613.8,614.05,612.34,614.01,501.22791,ETH/BUSD,2020-12-23 05:34:00
1608701700.0,614.01,614.01,611.39,612.57,546.08792,ETH/BUSD,2020-12-23 05:35:00
1608701760.0,612.56,613.58,611.74,611.86,446.446,ETH/BUSD,2020-12-23 05:36:00
1608701820.0,611.9,611.97,610.18,610.71,658.70824,ETH/BUSD,2020-12-23 05:37:00
1608701880.0,610.71,610.98,609.44,609.49,515.35875,ETH/BUSD,2020-12-23 05:38:00
1608701940.0,609.49,610.6,609.49,610.0,387.06144,ETH/BUSD,2020-12-23 05:39:00
1608702000.0,609.96,611.52,609.91,611.48,327.9159,ETH/BUSD,2020-12-23 05:40:00
1608702060.0,611.49,611.99,609.89,610.27,663.05592,ETH/BUSD,2020-12-23 05:41:00
1608702120.0,610.3,611.82,610.17,611.71,405.505,ETH/BUSD,2020-12-23 05:42:00
1608702180.0,611.67,611.73,610.59,610.6,262.85737,ETH/BUSD,2020-12-23 05:43:00
1608702240.0,610.59,611.9,610.45,611.32,244.45215,ETH/BUSD,2020-12-23 05:44:00
1608702300.0,611.24,612.1,610.03,610.67,807.26067,ETH/BUSD,2020-12-23 05:45:00
1608702360.0,610.67,610.75,608.67,610.43,1362.55546,ETH/BUSD,2020-12-23 05:46:00
1608702420.0,610.44,612.32,610.02,612.25,734.90493,ETH/BUSD,2020-12-23 05:47:00
1608702480.0,612.19,613.85,612.18,613.35,303.57852,ETH/BUSD,2020-12-23 05:48:00
1608702540.0,613.35,614.5,613.19,614.04,299.03988,ETH/BUSD,2020-12-23 05:49:00
1608702600.0,614.01,614.04,613.24,613.24,231.76673,ETH/BUSD,2020-12-23 05:50:00
1608702660.0,613.24,614.15,613.07,613.88,174.56036,ETH/BUSD,2020-12-23 05:51:00
1608702720.0,613.88,614.12,613.28,613.67,189.07138,ETH/BUSD,2020-12-23 05:52:00
1608702780.0,613.77,613.97,613.12,613.69,99.56564,ETH/BUSD,2020-12-23 05:53:00
1608702840.0,613.63,614.22,613.63,614.1,143.2445,ETH/BUSD,2020-12-23 05:54:00
1608702900.0,614.11,614.23,612.92,613.14,149.43265,ETH/BUSD,2020-12-23 05:55:00
1608702960.0,613.13,613.19,612.73,612.73,127.78432,ETH/BUSD,2020-12-23 05:56:00
1608703020.0,612.74,613.9,612.74,613.64,366.87618,ETH/BUSD,2020-12-23 05:57:00
1608703080.0,613.69,613.91,613.42,613.51,407.20533,ETH/BUSD,2020-12-23 05:58:00
1608703140.0,613.44,614.68,613.36,614.68,187.50728,ETH/BUSD,2020-12-23 05:59:00
1608703200.0,614.68,614.72,613.71,614.49,347.81662,ETH/BUSD,2020-12-23 06:00:00
1608703260.0,614.6,615.17,614.45,615.15,86.49308,ETH/BUSD,2020-12-23 06:01:00
1608703320.0,615.1,615.59,614.57,615.05,275.96839,ETH/BUSD,2020-12-23 06:02:00
1608703380.0,615.04,616.16,614.79,616.0,186.94037,ETH/BUSD,2020-12-23 06:03:00
1608703440.0,616.1,616.18,615.57,616.13,132.93965,ETH/BUSD,2020-12-23 06:04:00
1608703500.0,616.12,616.13,614.84,614.84,380.33623,ETH/BUSD,2020-12-23 06:05:00
1608703560.0,615.0,615.49,614.82,615.25,223.07375,ETH/BUSD,2020-12-23 06:06:00
1608703620.0,615.23,615.28,614.49,614.75,146.43934,ETH/BUSD,2020-12-23 06:07:00
1608703680.0,614.72,615.17,614.56,614.56,151.79786,ETH/BUSD,2020-12-23 06:08:00
1608703740.0,614.59,615.1,614.41,614.87,143.52206,ETH/BUSD,2020-12-23 06:09:00
1608703800.0,614.93,615.77,614.59,615.54,224.85652,ETH/BUSD,2020-12-23 06:10:00
1608703860.0,615.59,616.37,615.45,615.67,301.1646,ETH/BUSD,2020-12-23 06:11:00
1608703920.0,615.64,616.11,615.52,615.95,58.33618,ETH/BUSD,2020-12-23 06:12:00
1608703980.0,615.87,615.87,614.89,615.27,203.4647,ETH/BUSD,2020-12-23 06:13:00
1608704040.0,615.28,616.4,615.28,616.02,261.51954,ETH/BUSD,2020-12-23 06:14:00
1608704100.0,616.01,616.01,615.66,615.69,59.07943,ETH/BUSD,2020-12-23 06:15:00
1608704160.0,615.65,615.65,614.62,614.99,155.35301,ETH/BUSD,2020-12-23 06:16:00
1608704220.0,615.02,615.3,614.96,615.3,64.52745,ETH/BUSD,2020-12-23 06:17:00
1608704280.0,615.29,615.29,614.61,614.83,135.82576,ETH/BUSD,2020-12-23 06:18:00
1608704340.0,614.82,614.82,613.93,613.93,124.81132,ETH/BUSD,2020-12-23 06:19:00
1608704400.0,614.01,614.41,613.37,613.42,195.80321,ETH/BUSD,2020-12-23 06:20:00
1608704460.0,613.41,613.54,612.35,612.51,409.33621,ETH/BUSD,2020-12-23 06:21:00
1608704520.0,612.53,614.48,612.53,614.28,402.03997,ETH/BUSD,2020-12-23 06:22:00
1608704580.0,614.35,614.39,613.53,613.86,148.82186,ETH/BUSD,2020-12-23 06:23:00
1608704640.0,613.82,615.0,613.82,615.0,324.92456,ETH/BUSD,2020-12-23 06:24:00
1608704700.0,615.01,615.01,614.49,614.93,175.30968,ETH/BUSD,2020-12-23 06:25:00
1608704760.0,614.98,615.13,614.44,614.54,122.23653,ETH/BUSD,2020-12-23 06:26:00
1608704820.0,614.48,614.88,614.39,614.46,82.70183,ETH/BUSD,2020-12-23 06:27:00
1608704880.0,614.46,615.1,614.46,614.97,71.00779,ETH/BUSD,2020-12-23 06:28:00
1608704940.0,615.02,615.02,614.51,614.79,58.29155,ETH/BUSD,2020-12-23 06:29:00
1608705000.0,614.8,614.93,614.73,614.92,35.72822,ETH/BUSD,2020-12-23 06:30:00
1608705060.0,614.85,615.58,614.85,615.55,113.5248,ETH/BUSD,2020-12-23 06:31:00
1608705120.0,615.59,615.85,615.53,615.69,65.80381,ETH/BUSD,2020-12-23 06:32:00
1608705180.0,615.73,616.38,615.67,616.32,144.2108,ETH/BUSD,2020-12-23 06:33:00
1608705240.0,616.35,617.26,616.33,616.8,202.47173,ETH/BUSD,2020-12-23 06:34:00
1608705300.0,616.75,616.75,615.03,615.03,219.27726,ETH/BUSD,2020-12-23 06:35:00
1608705360.0,615.03,615.98,615.03,615.89,112.43015,ETH/BUSD,2020-12-23 06:36:00
1608705420.0,615.8,615.8,615.23,615.5,92.21954,ETH/BUSD,2020-12-23 06:37:00
1608705480.0,615.42,615.42,614.84,614.92,90.64861,ETH/BUSD,2020-12-23 06:38:00
1608705540.0,614.83,614.83,614.38,614.67,112.27874,ETH/BUSD,2020-12-23 06:39:00
1608705600.0,614.67,616.16,614.67,615.99,194.13671,ETH/BUSD,2020-12-23 06:40:00
1608705660.0,616.03,616.83,616.03,616.67,159.52736,ETH/BUSD,2020-12-23 06:41:00
1608705720.0,616.69,616.96,616.32,616.32,82.23828,ETH/BUSD,2020-12-23 06:42:00
1608705780.0,616.33,616.45,615.36,615.79,197.48129,ETH/BUSD,2020-12-23 06:43:00
1608705840.0,615.73,615.91,615.19,615.65,280.32515,ETH/BUSD,2020-12-23 06:44:00
1608705900.0,615.68,615.94,615.57,615.91,103.9193,ETH/BUSD,2020-12-23 06:45:00
1608705960.0,615.95,616.76,615.95,616.4,203.54689,ETH/BUSD,2020-12-23 06:46:00
1608706020.0,616.41,617.14,616.41,617.13,183.9037,ETH/BUSD,2020-12-23 06:47:00
1608706080.0,617.14,617.75,616.95,616.95,242.31517,ETH/BUSD,2020-12-23 06:48:00
1608706140.0,616.95,617.17,616.49,616.69,207.62804,ETH/BUSD,2020-12-23 06:49:00
1608706200.0,616.68,616.75,616.26,616.3,156.83421,ETH/BUSD,2020-12-23 06:50:00
1608706260.0,616.26,616.44,616.13,616.44,121.93337,ETH/BUSD,2020-12-23 06:51:00
1608706320.0,616.45,616.45,615.19,615.32,271.42262,ETH/BUSD,2020-12-23 06:52:00
1608706380.0,615.31,615.31,614.25,614.31,172.25772,ETH/BUSD,2020-12-23 06:53:00
1608706440.0,614.31,614.45,613.66,614.04,279.17808,ETH/BUSD,2020-12-23 06:54:00
1608706500.0,614.04,614.04,613.44,613.47,83.82816,ETH/BUSD,2020-12-23 06:55:00
1608706560.0,613.47,613.68,613.0,613.05,170.78831,ETH/BUSD,2020-12-23 06:56:00
1608706620.0,613.05,614.56,612.91,614.34,400.49433,ETH/BUSD,2020-12-23 06:57:00
1608706680.0,614.29,614.54,613.84,614.22,207.08626,ETH/BUSD,2020-12-23 06:58:00
1608706740.0,614.22,614.41,613.81,614.3,114.54755,ETH/BUSD,2020-12-23 06:59:00
1608706800.0,614.27,614.27,612.45,612.49,445.33395,ETH/BUSD,2020-12-23 07:00:00
1608706860.0,612.48,613.03,612.47,612.47,148.32587,ETH/BUSD,2020-12-23 07:01:00
1608706920.0,612.46,612.91,611.91,612.34,288.95638,ETH/BUSD,2020-12-23 07:02:00
1608706980.0,612.41,612.45,611.65,611.91,235.09205,ETH/BUSD,2020-12-23 07:03:00
1608707040.0,612.01,612.27,611.54,612.26,202.37667,ETH/BUSD,2020-12-23 07:04:00
1608707100.0,612.23,612.24,610.82,611.25,224.97733,ETH/BUSD,2020-12-23 07:05:00
1608707160.0,611.25,611.86,611.25,611.35,187.91081,ETH/BUSD,2020-12-23 07:06:00
1608707220.0,611.36,612.07,611.36,611.69,179.57627,ETH/BUSD,2020-12-23 07:07:00
1608707280.0,611.76,611.83,611.16,611.3,107.51201,ETH/BUSD,2020-12-23 07:08:00
1608707340.0,611.3,612.24,611.3,612.15,143.07231,ETH/BUSD,2020-12-23 07:09:00
1608707400.0,612.07,612.79,611.91,612.19,164.98027,ETH/BUSD,2020-12-23 07:10:00
1608707460.0,612.23,612.33,611.15,611.37,282.62976,ETH/BUSD,2020-12-23 07:11:00
1608707520.0,611.35,611.36,610.03,610.03,382.92441,ETH/BUSD,2020-12-23 07:12:00
1608707580.0,610.04,610.67,610.04,610.67,344.71839,ETH/BUSD,2020-12-23 07:13:00
1608707640.0,610.67,611.13,609.92,611.11,271.64114,ETH/BUSD,2020-12-23 07:14:00
1608707700.0,611.12,611.41,610.15,610.15,369.86656,ETH/BUSD,2020-12-23 07:15:00
1608707760.0,610.13,610.24,609.53,609.69,236.282,ETH/BUSD,2020-12-23 07:16:00
1608707820.0,609.68,609.91,607.75,609.48,744.3693,ETH/BUSD,2020-12-23 07:17:00
1608707880.0,609.49,610.74,609.49,610.4,237.03772,ETH/BUSD,2020-12-23 07:18:00
1608707940.0,610.35,610.81,609.96,610.81,206.1809,ETH/BUSD,2020-12-23 07:19:00
1608708000.0,610.85,612.19,610.83,612.09,187.93173,ETH/BUSD,2020-12-23 07:20:00
1608708060.0,612.08,612.37,611.36,612.19,131.46592,ETH/BUSD,2020-12-23 07:21:00
1608708120.0,612.2,612.54,612.18,612.36,68.91045,ETH/BUSD,2020-12-23 07:22:00
1608708180.0,612.38,612.38,611.7,611.9,155.10247,ETH/BUSD,2020-12-23 07:23:00
1608708240.0,611.81,612.37,611.81,612.15,125.06475,ETH/BUSD,2020-12-23 07:24:00
1608708300.0,612.22,613.41,612.08,613.27,143.61107,ETH/BUSD,2020-12-23 07:25:00
1608708360.0,613.24,613.24,612.75,613.15,67.8426,ETH/BUSD,2020-12-23 07:26:00
1608708420.0,613.15,613.21,612.65,612.89,76.46491,ETH/BUSD,2020-12-23 07:27:00
1608708480.0,612.94,613.17,612.64,612.77,112.20615,ETH/BUSD,2020-12-23 07:28:00
1608708540.0,612.78,613.38,612.75,613.38,66.38588,ETH/BUSD,2020-12-23 07:29:00
1608708600.0,613.37,614.28,613.36,614.28,311.36471,ETH/BUSD,2020-12-23 07:30:00
1608708660.0,614.28,614.9,613.75,614.61,215.42346,ETH/BUSD,2020-12-23 07:31:00
1608708720.0,614.62,615.58,614.62,615.2,596.05063,ETH/BUSD,2020-12-23 07:32:00
1608708780.0,615.17,616.13,615.17,615.83,345.09034,ETH/BUSD,2020-12-23 07:33:00
1608708840.0,615.87,616.05,615.57,615.94,139.48209,ETH/BUSD,2020-12-23 07:34:00
1608708900.0,615.96,616.19,615.59,615.65,61.57485,ETH/BUSD,2020-12-23 07:35:00
1608708960.0,615.68,616.01,615.6,615.9,43.74564,ETH/BUSD,2020-12-23 07:36:00
1608709020.0,615.94,615.95,615.53,615.6,134.45231,ETH/BUSD,2020-12-23 07:37:00
1608709080.0,615.6,616.83,615.4,616.39,238.03099,ETH/BUSD,2020-12-23 07:38:00
1608709140.0,616.37,616.52,615.76,616.37,141.89087,ETH/BUSD,2020-12-23 07:39:00
1608709200.0,616.36,616.36,615.49,615.51,180.69638,ETH/BUSD,2020-12-23 07:40:00
1608709260.0,615.63,615.76,615.04,615.76,163.50383,ETH/BUSD,2020-12-23 07:41:00
1608709320.0,615.84,616.02,614.88,615.01,152.09207,ETH/BUSD,2020-12-23 07:42:00
1608709380.0,615.02,615.66,615.02,615.28,142.85495,ETH/BUSD,2020-12-23 07:43:00
1608709440.0,615.39,615.6,615.19,615.33,76.00606,ETH/BUSD,2020-12-23 07:44:00
1608709500.0,615.33,615.33,615.01,615.03,70.02135,ETH/BUSD,2020-12-23 07:45:00
1608709560.0,615.03,616.44,615.0,616.33,160.311,ETH/BUSD,2020-12-23 07:46:00
1608709620.0,616.34,616.43,616.03,616.19,85.72099,ETH/BUSD,2020-12-23 07:47:00
1608709680.0,616.17,616.34,615.84,616.12,145.22285,ETH/BUSD,2020-12-23 07:48:00
1608709740.0,616.22,616.79,616.22,616.79,125.11963,ETH/BUSD,2020-12-23 07:49:00
1608709800.0,616.79,617.31,616.7,616.84,280.90848,ETH/BUSD,2020-12-23 07:50:00
1608709860.0,616.75,616.75,616.07,616.15,100.18491,ETH/BUSD,2020-12-23 07:51:00
1608709920.0,616.12,616.12,615.15,615.34,198.98974,ETH/BUSD,2020-12-23 07:52:00
1608709980.0,615.33,615.47,615.19,615.4,58.28394,ETH/BUSD,2020-12-23 07:53:00
1608710040.0,615.33,615.46,614.79,615.46,182.83613,ETH/BUSD,2020-12-23 07:54:00
1608710100.0,615.46,615.61,615.1,615.61,99.27165,ETH/BUSD,2020-12-23 07:55:00
1608710160.0,615.63,617.49,615.53,617.34,349.81068,ETH/BUSD,2020-12-23 07:56:00
1608710220.0,617.3,617.86,616.77,617.27,330.02667,ETH/BUSD,2020-12-23 07:57:00
1608710280.0,617.11,617.11,615.93,616.05,163.76275,ETH/BUSD,2020-12-23 07:58:00
1608710340.0,616.05,616.33,615.57,615.57,129.92697,ETH/BUSD,2020-12-23 07:59:00
1608710400.0,615.55,615.55,614.69,614.77,249.78946,ETH/BUSD,2020-12-23 08:00:00
1608710460.0,614.74,615.5,614.08,615.42,208.64242,ETH/BUSD,2020-12-23 08:01:00
1608710520.0,615.43,617.25,615.3,616.91,236.27333,ETH/BUSD,2020-12-23 08:02:00
1608710580.0,616.89,618.89,616.89,618.89,395.34866,ETH/BUSD,2020-12-23 08:03:00
1608710640.0,618.88,618.88,618.05,618.05,396.22913,ETH/BUSD,2020-12-23 08:04:00
1608710700.0,618.06,619.12,617.93,618.81,206.09038,ETH/BUSD,2020-12-23 08:05:00
1608710760.0,618.82,619.43,618.75,619.0,149.95861,ETH/BUSD,2020-12-23 08:06:00
1608710820.0,619.0,619.25,618.75,619.1,205.79914,ETH/BUSD,2020-12-23 08:07:00
1608710880.0,619.1,619.41,618.72,619.41,145.786,ETH/BUSD,2020-12-23 08:08:00
1608710940.0,619.4,620.48,619.21,619.27,859.47532,ETH/BUSD,2020-12-23 08:09:00
1608711000.0,619.27,619.46,618.65,618.68,821.56003,ETH/BUSD,2020-12-23 08:10:00
1608711060.0,618.68,619.37,618.57,619.27,108.81308,ETH/BUSD,2020-12-23 08:11:00
1608711120.0,619.26,619.26,618.81,618.82,86.05411,ETH/BUSD,2020-12-23 08:12:00
1608711180.0,618.81,618.81,618.16,618.22,161.38589,ETH/BUSD,2020-12-23 08:13:00
1608711240.0,618.24,618.79,618.0,618.41,518.26031,ETH/BUSD,2020-12-23 08:14:00
1608711300.0,618.4,618.4,618.0,618.2,680.56613,ETH/BUSD,2020-12-23 08:15:00
1608711360.0,618.2,618.85,618.2,618.59,225.05155,ETH/BUSD,2020-12-23 08:16:00
1608711420.0,618.58,618.76,618.35,618.35,54.18213,ETH/BUSD,2020-12-23 08:17:00
1608711480.0,618.41,618.59,617.71,617.91,122.46124,ETH/BUSD,2020-12-23 08:18:00
1608711540.0,617.89,618.77,617.89,618.52,322.35343,ETH/BUSD,2020-12-23 08:19:00
1608711600.0,618.53,618.53,617.66,617.66,146.94052,ETH/BUSD,2020-12-23 08:20:00
1608711660.0,617.67,617.67,617.0,617.41,169.1256,ETH/BUSD,2020-12-23 08:21:00
1608711720.0,617.46,618.06,617.44,617.47,78.39061,ETH/BUSD,2020-12-23 08:22:00
1608711780.0,617.48,617.96,617.48,617.76,69.71317,ETH/BUSD,2020-12-23 08:23:00
1608711840.0,617.76,618.23,617.68,617.97,184.52966,ETH/BUSD,2020-12-23 08:24:00
1608711900.0,617.99,618.28,617.37,617.52,151.24194,ETH/BUSD,2020-12-23 08:25:00
1608711960.0,617.53,617.68,617.5,617.56,499.59386,ETH/BUSD,2020-12-23 08:26:00
1608712020.0,617.56,617.56,616.86,617.34,444.64102,ETH/BUSD,2020-12-23 08:27:00
1608712080.0,617.34,618.0,617.23,617.59,126.33882,ETH/BUSD,2020-12-23 08:28:00
1608712140.0,617.51,618.37,617.37,618.24,91.76068,ETH/BUSD,2020-12-23 08:29:00
1608712200.0,618.22,618.22,617.45,617.49,139.96616,ETH/BUSD,2020-12-23 08:30:00
1608712260.0,617.51,617.52,617.24,617.45,132.43109,ETH/BUSD,2020-12-23 08:31:00
1608712320.0,617.46,617.52,617.15,617.26,68.68966,ETH/BUSD,2020-12-23 08:32:00
1608712380.0,617.21,617.44,617.07,617.31,85.12673,ETH/BUSD,2020-12-23 08:33:00
1608712440.0,617.28,617.41,617.03,617.21,104.50751,ETH/BUSD,2020-12-23 08:34:00
1608712500.0,617.26,617.91,617.13,617.41,167.70676,ETH/BUSD,2020-12-23 08:35:00
1608712560.0,617.34,617.34,617.0,617.06,91.68628,ETH/BUSD,2020-12-23 08:36:00
1608712620.0,617.06,617.06,615.36,615.54,294.61295,ETH/BUSD,2020-12-23 08:37:00
1608712680.0,615.55,616.77,615.55,616.77,137.76935,ETH/BUSD,2020-12-23 08:38:00
1608712740.0,616.82,616.82,615.17,615.2,457.47723,ETH/BUSD,2020-12-23 08:39:00
1608712800.0,615.16,615.81,614.28,614.37,347.03198,ETH/BUSD,2020-12-23 08:40:00
1608712860.0,614.36,615.04,614.3,614.6,199.1747,ETH/BUSD,2020-12-23 08:41:00
1608712920.0,614.54,614.54,613.88,614.08,271.76691,ETH/BUSD,2020-12-23 08:42:00
1608712980.0,614.13,614.39,612.72,613.41,335.2403,ETH/BUSD,2020-12-23 08:43:00
1608713040.0,613.34,613.93,612.63,613.76,205.08834,ETH/BUSD,2020-12-23 08:44:00
1608713100.0,613.63,613.71,612.96,613.52,183.00024,ETH/BUSD,2020-12-23 08:45:00
1608713160.0,613.63,613.78,613.28,613.7,135.94796,ETH/BUSD,2020-12-23 08:46:00
1608713220.0,613.72,614.08,613.06,613.07,118.8066,ETH/BUSD,2020-12-23 08:47:00
